"","0","0 | 1","0 | 2","0 | 3","0 | 4","900","1800","2700","3600","5400","0 | 5","0 | 6","0 | 7","0 | 8","0 | 9"
"ykfI",0.917639882311365,0.770571108358408,0.892546971472977,0.739181215636921,0.959264119325264,1.37745004638314,1.18673679765653,0.960594863953477,1.24314966890394,2.03919536599638,0.729004689408289,0.685866644295299,0.627635995641322,0.922103117912631,0.541112322262857
"paoD",0.891928519420093,0.816203046150902,0.915733686418126,0.656560562712076,0.910669833591978,1.43694017654406,1.0083524548946,1.12974721457012,1.17039864147459,1.78509394294595,0.643494623650635,0.743291492215507,0.625464540056633,0.635956503371787,0.558256480991286
"ykgH",0.892546971472977,0.726482524785685,0.891310495896971,0.983502074026248,0.859160754947185,1.58666768638229,0.965936328924846,1.10803234786493,1.31859361449237,1.90000076574977,0.51298907266857,0.683967651951245,0.567621051073032,0.639492790638714,0.452816991508911
"insC1",0.775930854274856,0.818469181590804,1.09505247079357,1.18263100024414,1.37458869557203,1.12740041214542,1.12505848468881,0.84909624644684,0.874784764905822,1.22858698044565,0.880869374126979,0.877213548732822,0.806641759222126,0.73509366819452,0.703684187662699
"ppnP",0.699792932797598,0.816203046150902,0.89875512661103,1.10956947206785,1.02313746973443,0.970634469769547,1.16877724856125,0.793883930931652,1.00138725571133,1.41617543821454,1.05336103595484,1.28877463048502,0.900625979847929,1.17690673721877,1.02384690042844
"gloB",0.875391329694264,1.07848043169445,1.10343374004196,1.18591449941095,1.27632876882895,1.38991821984234,1.30405073525856,0.843815796130018,1.2158792831831,1.71951297248601,0.940174202509126,1.08975211221333,0.967276329613932,0.918276162300924,0.9138314502294
"yafX",0.853817714391245,0.820741608810498,1.00556058039847,0.86035263061144,1.01185320102693,1.48452357062905,0.949342120950519,1.06510820339342,1.05848439487513,1.48349493384112,0.892546971472977,0.694477567882555,0.630688704415625,0.61471943362729,0.572362080299342
"paoB",0.956608158091874,1.06142320894979,1.00069338746258,0.766841329836546,0.897510050667261,1.54756499354239,1.0076537604105,1.4073683753254,1.47222686216818,1.69701580341179,0.592546385470791,0.751059963470465,0.707597080163328,0.878430468238362,0.423666217473059
"yahC",0.80552429104875,0.975355461527642,1.15029189335061,0.855002177891973,1.02597814533714,1.45095220783418,0.993781093322555,1.15348560506002,1.21251281906174,1.53155799709438,0.780786492607391,0.880869374126979,0.663882579191219,0.895025070927972,0.548665968789621
"yaiS",0.882702996290655,0.872362705770759,1.01889119661672,0.655651007107824,0.93432734688318,1.48761376243451,0.985549336939371,1.09885421757688,1.25527199128264,1.99031944364017,0.811127155577043,0.743806881217253,0.619424348891954,0.70270935010336,0.46233163905685
"rdgC",0.555939578758553,0.644387315242508,1.49796093442418,1.03526492384138,1.02242853060992,0.750539548757186,0.74432262758327,0.797192476540536,0.814507563070215,1.3240889103954,1.02242853060992,0.681601303641254,0.70417211345604,0.832775770880549,0.865136690584988
"yafU",0.924022572446823,0.915733686418126,1.00416754323897,0.780786492607391,0.9841840220338,1.25092908011327,0.872967591133763,1.17609125029096,1.27015098253879,1.85703370461346,0.736113431084089,0.821310700752066,0.63287829698514,0.764188260382583,0.524494663787473
"ykfB",0.765248384911334,0.891310495896971,0.911301280637142,1.04174342900822,1.10573065332027,1.23884869778391,1.15188764234936,1.0034717485095,1.14631218572838,1.60547477743191,0.720464874418961,1.00208160507963,0.714001989842532,0.86035263061144,0.664342907048256
"ecpE",0.863938187400277,0.754190038343289,1.11033883362864,0.882091365197177,0.986232704493359,1.38031735339663,1.06510820339342,1.21672235863407,1.30495494768896,1.67946298588828,0.664342907048256,0.774855930959171,0.61386784195753,0.787307976569203,0.553248676546136
"yahF",0.900001929793512,1.15749021699012,0.859160754947185,0.752623373705534,0.900001929793512,1.45498068363476,1.029540083434,1.26575659397028,1.28164792416019,1.75321144263207,0.68968046091353,0.728499556949005,0.583983697306559,0.837987134667949,0.62157483445197
"ychN",0.859756486243006,0.786762445353566,0.995159721820083,0.759435844907265,0.93432734688318,0.992404374685819,0.863938187400277,0.783497186949341,0.932386486436833,1.12349990303165,0.790041311863377,0.802737388715953,0.612168196200102,0.808320868805567,0.519789717587639
"yciN",0.958599438492977,0.757858283255199,0.809442216547408,1.00695555005672,0.958599438492977,1.31950791077289,1.23541863712693,0.993092495437036,1.04318859352986,1.31950791077289,0.809442216547408,1.00695555005672,0.958599438492977,0.757858283255199,0.809442216547408
"uspE",1.08222464452571,0.877213548732822,1.08522937188181,0.635515844652833,0.990342871933025,1.48246700980283,1.17446197121365,1.50316147806556,1.44292868686163,1.78385703884019,0.717972255311718,0.725979139951947,0.573951206927501,0.694959109921168,0.437695664847132
"paaI",0.875998315067126,0.803293996757034,1.0160701429937,0.745872013345733,0.835087919428369,1.48349493384112,0.985549336939371,1.26663425372322,1.40932075514202,1.82260256127428,0.553632292242142,0.799960128332753,0.624165274450806,0.829319545814442,0.619853849969493
"ydcK",0.93757109645711,1.12038921419418,0.982820598545251,0.855595025682602,1.18591449941095,1.41814003567946,1.29056249045178,0.983502074026248,1.39377723868747,1.74956952981164,0.678302163723836,1.1313144628459,0.978741650397436,0.90877811644852,0.768437590644006
"ychJ",0.905006462882905,0.577943353277399,1.3660402567544,0.982820598545251,1.17527632841977,1.20080342748521,1.06289567435855,0.625031151292605,0.743291492215507,1.01185320102693,1.15268634679886,0.818469181590804,0.680657058249737,0.547905883223845,0.641268301381124
"lapB",0.951318276331799,0.829894585589983,1.00138725571133,0.721464343430814,0.784584097896751,1.21672235863407,1.0747491728555,1.08447740884306,1.12194348053048,1.49899960175555,0.885767519102361,0.867538687152068,0.675018992561373,0.709070017839729,0.564091068728256
"smrA",0.954621014139717,0.940826107513788,0.866937563514687,0.989656656415207,1.09202054574565,1.31312112542415,0.936921446872426,0.7012496253212,0.782954296256543,1.17853940781168,0.84147948228538,0.950000382874886,0.692554734055462,0.797745239809033,0.601234624449089
"ydaY",0.883927531063671,0.807201074504765,0.921464186198704,0.829894585589983,0.882702996290655,1.59217619755756,0.94409241915025,1.30948542308357,1.2033030259995,1.71713087287551,0.733566672083662,0.7791645796605,0.622005826649234,0.780786492607391,0.575544745663881
"paaX",0.883927531063671,0.794434400096105,0.832198734711525,0.757858283255199,0.93432734688318,1.53794083127027,0.958599438492977,1.35097408453564,1.18838310505693,1.73387512702937,0.579949827252717,0.748461493396346,0.6298149899737,0.794434400096105,0.474342157570227
"insQ",0.712518807074392,0.783497186949341,0.746389191648477,0.712518807074392,0.783497186949341,1.33978360242784,1.40347172603908,1.27632876882895,1.33978360242784,1.40347172603908,0.783497186949341,0.746389191648477,0.712518807074392,0.783497186949341,0.746389191648477
"pdeR",0.936272247434492,1.79626474576787,1.24919612565338,1.27456062731926,1.26839139932587,1.2692708860198,1.14155470712677,1.17772278959498,1.25006230258521,1.53155799709438,0.802181166352486,1.31767995173414,0.910669833591978,0.834509281155409,0.55980644432712
"zntB",0.685391402489852,1.18920711500272,1.09050773266526,1.25006230258521,1.09581176644769,1.21503679190502,1.11806185096586,0.980779003988551,1.04246576084112,1.4142135623731,0.914465089499901,0.996540262827868,0.890075733252496,0.961927454664775,0.657471380102535
"yncJ",1.05482231706806,0.866336856400087,0.93757109645711,0.777546035882558,1.12896440480613,1.51676754537444,0.953959550547558,1.46611675718921,1.3966785324674,1.73748437030125,0.684441906545919,0.75471298426028,0.606256409530869,0.872362705770759,0.439824537961218
"yciU",0.80552429104875,0.989656656415207,1.14631218572838,0.999307092990453,1.01818519976462,0.963261894020148,0.950659101229818,0.703684187662699,0.971307495541633,1.25440220452099,0.932386486436833,1.01889119661672,0.740206649000025,0.833931043824964,0.55516941681432
"ymjA",0.930449657703015,0.993781093322555,1.49381345711234,1.13445548493595,1.25788497183602,1.04971668362307,1.05336103595484,0.995159721820083,1.10956947206785,1.58446962184994,0.930449657703015,0.872967591133763,0.853817714391245,0.890692900606681,0.782954296256543
"xisR",0.951318276331799,0.860949188338904,1.05117290908771,0.797745239809033,0.988285651500733,1.49692298679269,0.979420297586927,1.18099266142953,1.23799029083745,1.74593518226753,0.718968266423479,0.727994774499543,0.756283998641981,0.89875512661103,0.577542892276792
"tfaR",0.953959550547558,0.939522749214012,0.898132372883934,0.751059963470465,0.936921446872426,1.49381345711234,0.951318276331799,1.45397251732031,1.43395524801583,1.76785506212734,0.71648082518655,0.6778321634,0.637280313659631,0.842646829503152,0.491069797631696
"insC2",1.02811382665607,1.05701804056138,1.02526723788859,0.933032991536807,1.15749021699012,1.30044014654848,0.988285651500733,0.973329374158238,1.03670110101972,1.42010735854343,0.820172911196726,0.883927531063671,0.75471298426028,0.879039560911787,0.639492790638714
"hicB",1.08748839085488,0.970634469769547,0.860949188338904,0.918276162300924,1.20163604952685,1.48452357062905,1.05628562535186,1.62450479271247,1.45195827990389,1.73147313103932,0.605416541975277,0.79829838635665,0.662503508522604,0.927230546435463,0.444113397921202
"mdtC",1.01185320102693,0.940174202509126,0.861546159712017,0.948684315140454,0.920187650624875,1.42405019559707,1.04102159768411,1.22348804113187,1.20999408921929,1.86218963966046,0.620283648857694,0.795536483754919,0.624598062826688,0.751580739032781,0.488692883205403
"yehE",1.30948542308357,1.8289301789998,1.47324768581648,1.50838007668658,1.78509394294595,1.43893358001082,1.71475207326834,1.29324893188749,1.30676525389317,2.23612370193172,0.890692900606681,1.09202054574565,0.997922718999051,0.991029563264079,1.56482356347302
"yeiS",0.916368644675351,0.720464874418961,0.958599438492977,0.83973149294414,0.924022572446823,1.28431580898943,1.0245568230328,1.09809281378705,1.2158792831831,1.64718203453515,0.670356295790168,0.692554734055462,0.655196701929182,0.786762445353566,0.699792932797598
"napD",0.752101875694344,0.777007268784049,1.07848043169445,0.801069877589622,0.66989180121392,1.28520633746937,1.00416754323897,0.987600861445373,1.03454758151891,1.65290063630842,0.775393206347005,0.720464874418961,0.798851916449148,0.694477567882555,0.632439771176968
"yfaZ",0.92082569720504,0.721464343430814,0.918276162300924,0.722966147272874,0.875391329694264,1.34536720852183,0.955945317593742,0.958599438492977,0.961927454664775,1.404444875738,0.817902058557781,0.795536483754919,0.6778321634,0.694959109921168,0.565265283562296
"wbbI",0.804408370941916,0.974004268543241,0.804408370941916,0.974004268543241,0.804408370941916,1.02668954572,1.24314966890394,1.02668954572,1.24314966890394,1.02668954572,0.804408370941916,0.974004268543241,0.804408370941916,0.974004268543241,0.804408370941916
"trhP",0.88148015790717,0.864537231307865,0.88148015790717,0.864537231307865,0.88148015790717,1.15668818390529,1.13445548493595,1.15668818390529,1.13445548493595,1.15668818390529,0.88148015790717,0.864537231307865,0.88148015790717,0.864537231307865,0.88148015790717
"yehL",0.874784764905822,0.759962428200758,0.874784764905822,0.759962428200758,0.874784764905822,1.31585452502901,1.14313833541404,1.31585452502901,1.14313833541404,1.31585452502901,0.874784764905822,0.759962428200758,0.874784764905822,0.759962428200758,0.874784764905822
"yeiH",0.707106781186548,0.758909626487027,0.997231251352069,0.777007268784049,1.00905163384468,1.30948542308357,1.03025395362007,1.01536610086943,0.980779003988551,1.70645219622413,0.792784136610284,0.81563749333901,0.692554734055462,0.758909626487027,0.532554101696709
"ftp",0.779704842611323,0.827023368443266,0.977385766410805,0.831045861593648,1.09657158858789,1.41814003567946,1.0076537604105,1.05263115470944,0.857376036634172,1.71475207326834,0.681601303641254,0.829894585589983,0.673616788432845,0.775393206347005,0.648869383469592
"arnD",0.783497186949341,0.79608809877878,0.877821797609519,0.748461493396346,0.84147948228538,1.49381345711234,0.977385766410805,1.11265012058483,1.07549439045738,1.76908087066308,0.553632292242142,0.695440985854994,0.602068690615708,0.725476103917089,0.538493188096524
"wcaM",0.724471077277439,0.930449657703015,0.979420297586927,1.04174342900822,0.955282936382437,1.37745004638314,0.973329374158238,0.961260928388761,1.16634936978847,1.54542109929597,0.708578698254108,0.748461493396346,0.721464343430814,0.913198250011992,0.647970482716667
"yehP",0.752623373705534,0.840896415253715,1.00905163384468,0.969289816935065,1.05848439487513,1.15749021699012,0.963261894020148,0.948026965128645,1.0076537604105,1.51047258556283,0.618137630460476,0.792234810924969,0.66158571995406,0.79829838635665,0.54942710878844
"psuG",0.751580739032781,0.959929261038908,0.864537231307865,1.01466254658088,1.02313746973443,1.47018733638904,0.994470168673214,1.13839402907488,1.1376052278725,1.68646222050022,0.625464540056633,0.742261785314525,0.720964435730112,0.792234810924969,0.535144349213312
"elaB",0.517632461920689,1.31494276020507,1.75199663013425,1.45195827990389,1.87644239300134,0.832198734711525,2.10964463413612,1.26839139932587,1.50942596852056,2.61534269707352,1.02101212570719,1.73628045520209,2.06479707096648,1.53049676982267,1.79502010133452
"wcaI",0.933032991536807,0.869947352708651,0.93432734688318,1.01677467329196,0.918276162300924,1.4005563208872,0.978741650397436,1.28253660276225,1.27632876882895,1.69466486989224,0.66989180121392,0.82587766493572,0.835087919428369,0.829894585589983,0.536258308408971
"yegS",0.678302163723836,1.07997655983288,0.911301280637142,1.03096831879479,1.17609125029096,1.12427892377862,1.51992485640152,1.22264027769207,1.22773568391506,1.78385703884019,0.73764572854142,0.875391329694264,0.844400887423782,0.820741608810498,0.673150034638391
"yehR",0.903752726751086,0.887611337269498,1.0083524548946,0.88699630515215,1.00277643590108,1.37268443125491,0.988285651500733,1.16150873192572,1.26050339158299,1.69349062472505,0.63287829698514,0.728499556949005,0.662962880149329,0.775930854274856,0.495858365369147
"yeiR",0.682546858942583,0.84615859660029,1.21335356024869,1.07103082319145,1.24056729771539,0.985549336939371,1.10190511587661,0.688247800795349,1.00695555005672,1.57025623734714,0.860949188338904,0.857970530428691,0.798851916449148,0.824162084953241,0.510506062853597
"rbn",0.817902058557781,0.74071989901016,1.21335356024869,0.801625329399394,0.982820598545251,1.24142749152611,0.88699630515215,0.827023368443266,0.921464186198704,1.22603486005316,0.815072332402625,0.869344560090022,0.648419777325505,0.778085176555419,0.347961597957775
"higB",0.825305408512657,0.752623373705534,0.869344560090022,0.810565119885309,0.835666958921853,1.33700049540513,0.986232704493359,1.19830902133942,1.25875717350486,1.7739926103043,0.758909626487027,0.821310700752066,0.726482524785685,0.767373048000443,0.399702915176236
