"","0","300","300 | 1","300 | 2","3300","3300 | 1","3300 | 2","2100","0 | 1","0 | 2","0 | 3","300 | 3","300 | 4","300 | 5","3300 | 3","3300 | 4","3300 | 5","2100 | 1"
"yhbX",6.075981563,5.654555032,6.041896934,6.18114531,5.469939495,5.674604009,5.441460102,4.536704479,5.977579861,6.022885067,6.349370218,6.131140156,6.53353721,6.220522423,5.274379532,5.018675906,5.110851417,5.060390278
"fsaA",6.857772193,6.011398662,6.502848244,6.71673678,6.402964931,6.344634755,6.673590824,6.493903893,6.449981922,6.94272776,6.590664102,5.952669583,6.598276057,6.835071244,6.211387601,6.388549721,6.517634675,5.787142929
"hrpB",7.410508567,7.005566348,7.280910453,7.360270413,6.491341558,7.010284234,7.349921085,7.113831383,7.367837496,7.521711506,7.597581476,7.079864241,7.351525527,7.661977474,6.726067187,7.23588266,7.446210558,6.017619674
"mazE",10.78826415,10.55801405,10.85993161,10.91448267,10.32442264,10.71826882,10.80356316,10.72124558,10.49454357,10.64478176,10.84581155,10.69432592,10.90297554,10.82217846,10.42728273,10.5153334,10.60844359,10.42679724
"arpA",3.765044334,3.565839352,3.47809736,3.877642477,3.449160319,3.830393028,3.857458761,4.012143194,4.042985386,4.261792833,4.071729811,4.448391076,4.473523864,4.086845447,3.710662071,3.528246414,3.61182303,3.418911866
"ydaS",6.344539946,6.015675309,5.833020746,6.573740345,5.714564379,6.350515261,6.641838619,5.438046218,5.892018051,5.898082719,6.409975591,5.820246623,6.396483664,6.436490413,6.008035594,6.166447078,5.930439737,5.44792524
"slyB",12.71240267,12.58521133,12.88305498,12.95644634,12.83053447,13.30637797,12.95213055,12.76467311,12.36961129,12.57457207,12.57375064,12.77534974,13.06731633,12.84955781,12.87970136,13.04361396,13.09305467,12.91429974
"pcnB",11.85685063,11.70196779,11.86697658,11.89165393,11.50949541,11.76184526,11.94203782,11.78448678,11.83058547,11.87086729,11.7833503,11.47222509,11.56381987,11.87376044,11.69745976,11.812725,11.94414595,11.66016172
"yfjM",4.87030262,4.431600145,4.635317998,4.638712539,4.143191006,4.909034202,4.633458155,4.343507331,4.66006199,4.809817242,5.001754813,3.961053188,5.30224821,4.776009747,4.211765018,4.57012518,4.653306019,4.078414569
"ccmG",7.742513531,7.739402827,7.899015373,7.662499914,7.677811462,7.741800193,7.919336675,7.434941593,7.480919933,7.735662634,7.888866481,7.64555994,7.836693581,7.757243006,7.703103424,7.772649914,7.802984871,7.170684432
"feoB",8.863609079,8.773777096,8.982734004,8.776464136,9.167346039,8.966157624,8.78889642,8.271326736,8.855206791,8.946575274,9.006323384,8.544013667,8.97616372,9.051130582,9.521927983,9.657744854,9.01816819,8.842877639
"yigB",8.945897876,8.459914679,8.640320849,8.066350709,8.560791707,8.575268288,9.049478109,8.644954366,8.728428288,9.118198233,8.981566297,8.449568938,8.755792837,8.52874688,9.050675141,8.908740158,8.977237979,8.616014242
"tesB",9.626501089,9.332314108,9.406262026,9.643603968,8.859059796,9.113096435,9.33671586,9.238642767,9.510805107,9.364286012,9.551218501,9.230706088,9.504589572,9.581854867,9.192588486,9.288613016,9.438062739,9.623306295
"ilvH",6.038137704,6.345055791,6.264243959,5.846082215,6.29630581,6.289524417,6.206334356,6.526342367,5.876469012,5.943558694,6.217613619,6.223136022,6.409015587,6.231827479,6.408398787,6.629974794,6.159853918,5.132761897
"yieH",7.829428044,7.264888328,7.570168138,7.721960513,7.633969972,7.914311857,7.877921489,7.953059129,7.289521562,7.141730015,7.821943068,7.339633988,7.670801506,7.774135551,7.645935086,7.622567544,7.815964849,7.387496661
"nfrA",8.128983268,7.30048962,7.727229151,8.086319021,7.324673032,7.32426568,8.037285014,7.075936964,8.048513172,7.891782301,7.996963706,7.045994368,7.582780802,8.284902947,7.58109075,7.705261696,7.718366451,6.932933476
"nuoA",11.28812683,11.97421594,11.94930359,10.86561693,12.48961977,12.05406102,12.07689228,12.27920359,11.67079951,11.56083154,11.28043027,12.18836461,11.96993573,11.35649729,12.17783447,12.10811861,11.92507434,11.72270917
"ryhB",6.892446855,6.736016435,7.492747116,6.61699136,6.367963133,6.895909736,5.586860172,6.154954235,6.744535437,6.528513329,6.035596838,6.858540682,7.527069382,6.680527296,7.199556145,6.91146675,6.638491921,6.967926761
"yncD",8.67820549,9.071792239,8.880347019,7.952256022,7.731854838,8.085322715,8.201827117,8.637160027,8.705142293,8.960079619,8.917062736,9.227504756,9.416471455,8.463582932,7.575367334,7.826696457,7.676000262,7.650375062
"hybO",7.941832577,7.990861249,8.406200921,7.958203295,8.042489109,8.218000327,8.663343711,8.875752891,7.691493321,8.129633117,7.948842835,7.981307401,8.315383882,8.055056104,8.483720876,8.573224126,8.55520896,8.132907358
"yjfZ",6.262539762,6.116292342,6.212375296,6.027787001,5.170458411,5.537917041,5.06551388,4.729303352,5.817707216,5.769953681,6.278514007,5.89141288,6.402762441,6.272193122,5.052746486,4.941992536,5.035612381,4.843276262
"glxK",6.997989377,6.510123566,6.810714549,6.738229753,6.76133058,6.678027716,7.30048174,6.775872228,6.945923828,6.924637126,7.03810053,5.952669583,6.645058643,6.864518255,6.77135341,6.835079494,7.130066535,6.649715444
"cysN",7.187892377,7.202978018,7.199390273,7.120013855,7.039319964,7.193926511,7.172562995,7.469864185,7.19045364,7.040043922,7.211712577,6.933310144,6.945622172,7.108522641,7.206596833,7.173636529,7.175222055,7.502713684
"yqiA",10.0343505,10.14700594,9.928680235,9.909179074,10.02610038,9.801062001,10.12750103,10.08888298,10.0113424,10.11199057,10.24032382,10.17197479,9.921382419,10.04499827,10.14662423,10.11073842,9.890003787,9.609147359
"sufE",5.402176162,5.188125978,5.241598678,4.924407198,5.384028017,5.377497043,5.482712438,5.455423266,5.289063396,5.510076812,5.283317579,5.298221316,5.546547279,5.321315683,6.046319885,5.797480851,5.009117298,5.369022448
"ydaT",4.585388821,4.399751443,4.097279186,4.528959612,4.202236066,4.411664692,4.39117782,3.973734424,4.465092192,4.594444684,4.967150841,3.8158343,4.239080399,4.480990841,4.501694079,4.637096903,4.566596169,4.055909269
"bglB",5.544196091,5.359896137,5.563242499,5.609051862,5.499204467,5.253637594,5.592653934,5.852478886,5.5996753,5.284228394,5.790146345,5.605537837,5.339662822,5.53426889,5.507690039,5.324384087,5.464140045,5.872756812
"eptC",9.423174312,9.79693368,9.482866936,8.711657135,9.745159288,9.419548572,8.918547707,8.808861701,9.427880468,9.495097652,9.545268123,9.781330098,9.32281646,9.308961091,9.396343771,9.191904037,8.681610306,8.379722167
"yjbM",3.281987883,2.584143553,2.648022971,3.15425607,2.637935759,2.932505733,2.715677661,3.060555186,3.282604641,2.692654741,3.216809704,2.947260534,3.011433052,3.435345418,2.797970189,2.98519691,2.730305566,3.197079841
"nanK",8.101152444,7.737753688,8.009976509,7.962481614,9.948147154,8.838642863,9.09911657,11.05797763,8.087605074,8.24647173,7.600792867,7.515389384,7.991639898,7.893621051,9.849881378,9.5190423,9.249032016,9.833583315
"hofM",6.381876223,5.870258779,5.857787265,6.055901853,6.216186622,5.802898957,6.264451584,6.039209527,6.062854564,6.052475891,5.886445873,5.677533925,5.980061788,6.072613054,6.056611919,6.336818036,6.210506504,5.306825145
"hns",13.31869202,13.3403431,13.38733498,13.38277433,13.24669794,13.38033376,13.16029553,13.02623398,13.1436999,13.17495214,13.25415564,13.26562448,13.39894021,13.26184993,13.19066402,13.12055138,13.32605149,13.08338221
"yncG",5.333529637,5.800665102,4.915430603,4.903829529,5.613399987,5.794269155,5.109214465,5.133456696,4.975565869,4.975565869,4.915301595,4.949787166,4.566160481,5.027945288,5.164299552,5.184628679,5.076429687,5.573425225
"hyfB",5.368998216,5.592826074,5.413922614,5.444752237,5.67087318,5.492173899,5.399055483,5.176028678,5.418713928,5.41105789,5.249835203,6.025876756,5.386851763,5.779467334,5.442940018,5.450731619,5.233689347,5.572399276
"bhsA",9.475873076,7.900144561,8.156920917,9.099116178,7.350930693,7.965778972,7.839333543,6.177412011,8.575204855,8.592272451,9.400810552,7.571698432,7.95865154,9.139791259,7.2482972,7.129129363,7.012768981,7.891266387
"yhbS",8.569535546,8.490253541,8.873730805,8.448793918,8.414747302,8.593477099,8.693941684,8.880863595,8.15534097,8.253176288,8.482564265,8.505627323,8.899219853,8.641083087,8.363694784,8.287372645,8.656312162,8.691687397
"gyrB",12.24231793,11.9606464,12.02001264,12.08634766,11.76532899,11.82597742,11.96685554,11.78241909,12.18744527,12.20601658,12.27707763,11.80986923,11.94732204,12.00524024,11.8384243,11.92401668,11.94919981,11.82089877
"qseG",8.735259008,8.227273861,8.378618758,8.446005364,8.322858512,8.417418453,8.496096314,8.310711179,8.321780193,8.436271598,8.662277712,8.17356346,8.284210043,8.5079506,8.81478707,8.914632368,8.790422109,7.833806962
"rflP",5.939670133,4.892828892,5.842742927,5.055162536,5.988353984,6.151143046,6.066997499,5.853763109,5.144558909,5.758608382,6.084761801,5.748252094,6.098578201,5.807502432,5.630323002,5.971430143,5.574289175,5.574019046
"glgX",8.499655947,7.972009378,8.081718714,8.392650438,9.053418623,8.788038368,9.069886494,8.600273616,8.630345549,8.457937568,8.640796456,7.857378914,7.834464979,8.664573446,9.534890302,9.272612045,9.089532677,8.167973373
"ravA",8.214307158,7.480894616,8.135386382,8.163580248,8.712195329,8.281152838,8.663653512,8.431275776,8.070745563,8.26557931,8.334715713,8.192349459,7.917269526,8.328898255,8.530317287,8.529606837,8.510830631,7.862574256
"pdxB",10.64086272,10.81633238,10.64497222,10.34171699,10.96657518,10.60547017,10.53806732,10.42513858,10.67121618,10.63112918,10.62270669,10.7416542,10.29036579,10.51996661,10.98862733,10.53957779,10.48479414,9.950027689
"eptB",6.391530976,6.304293974,6.902268227,5.666597581,6.292917895,6.249953846,6.631776233,7.040953217,5.981750447,6.365843195,6.23712315,6.531596601,6.93819874,6.039209089,7.405925577,7.502288314,7.499398167,6.556715411
"yfgD",8.926375518,8.525189455,8.898360148,8.873417855,9.073767091,9.328630295,8.976976601,8.867161986,8.735121007,8.931977077,8.785630959,8.806458689,9.053120001,8.795135786,9.274855686,9.188505189,9.563988833,9.541826167
"yaeP",10.09768224,8.783291656,9.623916423,10.00745426,9.255547608,9.757972615,10.1084535,9.981159239,9.727252657,9.721668963,9.88104266,9.220023868,9.858717893,10.18949812,9.256672668,9.718015516,9.888178081,10.17172406
"yfeW",6.136710433,6.970241376,7.627055142,6.12800936,6.766059191,6.529378191,6.448764227,7.333205751,6.003482605,6.36715959,6.363040202,7.600846389,8.316685295,6.89901214,7.157604879,7.03716237,6.760501375,6.843280004
"nhaB",9.519688962,9.418188238,9.447483082,9.288102658,8.874571796,8.703290305,8.941492387,8.89908051,9.424015879,9.548829372,9.658457735,9.33232055,9.239567342,9.605213467,8.290621905,8.218334419,7.960827903,8.171006533
"pflA",10.43083407,10.18563041,10.42245932,10.46960889,10.34888074,10.74249452,10.63652172,10.43678482,10.21975536,10.08607227,10.2788012,10.15431306,10.45613006,10.38665936,10.5539107,10.54155284,10.87031413,10.52172744
"tus",8.970939754,8.287133951,8.60019783,8.855312802,8.325941277,8.82127352,8.999182453,8.829061058,8.62836957,8.688344098,9.022018913,8.498522632,8.501551852,8.917974761,8.418403267,8.656358692,8.697253857,8.552031304
"cyaA",10.14034524,9.42275312,9.451784218,9.705924088,9.364206456,9.489867737,9.425230312,9.124083183,10.18699299,10.0071248,10.33262606,9.447148247,9.411799849,9.969786704,9.421452871,9.72302925,9.386371821,8.953909288
"pxpB",8.595291437,7.871167468,7.880787769,8.131035526,8.445955241,8.44220486,8.868604982,8.483028105,8.635975416,8.564562409,8.754469584,7.888356857,8.128185181,8.617074896,8.4103513,8.591005498,8.36514561,8.506179026
"copA",6.260113936,6.103294138,6.510352555,6.240830255,6.863597906,6.595141451,6.877087258,6.336153429,5.895069352,6.599850251,6.176351712,5.952669583,6.352511516,6.398211565,7.023906392,6.756096681,6.225744363,6.613855767
"yhdE",10.40102073,10.0801158,10.15774135,10.30606267,10.11247761,10.49882055,10.63883834,10.46798457,10.42337757,10.41193949,10.44139539,10.12872551,10.38279947,10.30860993,10.08408613,10.49003585,10.45951196,10.1512174
"glf",11.58530131,11.65054498,11.6151055,11.5168293,11.83476476,12.13417973,11.89536997,11.81697365,11.50170072,11.3840187,11.62522352,11.94616918,11.95999611,11.57136123,11.63404996,11.84917664,11.85782509,11.70202463
"dcp",9.937631901,8.953690563,9.60445463,9.92220783,9.580349008,9.986183649,10.55456272,9.82747186,10.1049507,10.05373782,9.981084337,8.884163531,9.42992958,10.03361399,10.09019362,10.47872415,10.54098642,9.827951123
"srkA",10.07558043,9.828987621,9.79568718,10.012274,10.32153318,10.14596629,10.33737828,9.810980968,10.20624632,10.14033946,10.23211666,9.921940934,9.791232957,9.789424109,10.67605272,10.61240244,10.60750037,10.15032003
"aaeR",8.327326245,7.864063359,7.721476346,8.136211619,7.690694748,7.598045348,7.866878837,7.451241305,8.063351129,8.087899683,8.386151165,7.67172281,7.789361632,8.306590351,7.619805355,7.824960914,7.659560978,7.560255597
"lgt",10.18517328,10.12144091,10.00052748,9.579366511,10.11464485,10.03066368,9.978399427,9.756825348,10.01162964,10.08465884,10.19036483,9.89803167,9.912953816,9.838262838,10.14027519,10.24517641,10.00280979,9.388410983
"ycgN",9.753002438,9.523007877,9.839435759,9.942092634,9.274173166,9.88518754,9.71594333,9.665139468,9.29013578,9.583889333,9.671421599,9.703003502,10.04278995,9.818143237,9.214963507,9.279853554,9.676351193,9.491445946
"map",11.93736132,11.80559432,11.82771535,11.83241499,11.41348358,11.51267774,11.61528617,11.46334607,11.95282764,11.96936859,11.87050061,11.93174296,11.96492805,11.85697486,11.5203474,11.5336402,11.61748803,11.40513249
"ybeZ",11.29585838,10.58220093,10.66741957,11.55672869,10.91410455,10.46874408,11.21394961,10.38760243,11.19565007,11.31909787,11.53609526,10.71476597,10.66062522,11.50694856,11.01404438,11.04111087,10.92096792,10.33746597
"glnQ",9.555631308,8.860939033,9.031660269,9.187296816,10.00986007,9.52051875,9.261465509,9.316628501,9.118006455,9.049257892,9.197559224,8.665699012,8.70876061,9.175198235,10.11998589,9.50153921,10.11459465,9.369012433
"ftsY",12.01660451,11.76548486,11.90442866,11.95122439,11.35576779,11.69804352,11.61032381,11.64313427,11.99477746,12.06377618,11.96739806,11.46812041,11.75570884,11.75932145,11.31302419,11.60875659,11.59740717,11.68710139
"emrK",4.612261971,4.845201732,4.486507033,4.795269998,4.72613147,5.160195542,4.685094052,4.758782214,4.561536668,4.455904032,4.439314666,4.225898801,4.696759968,4.481976086,4.665846656,4.348157016,4.889899862,5.307815266
"yhaB",3.652052831,3.632191653,3.446646912,3.89869797,3.613941529,3.605701882,4.14879773,4.055491206,3.334044557,3.321699792,3.33673987,3.408136513,4.362946119,3.943565899,3.196276366,3.943694651,3.774816757,3.633662446
"gsiD",7.097144144,6.680905921,7.111125647,6.917332479,7.525767593,7.29201593,7.481972887,7.01137134,7.059867628,7.134193049,7.266188222,6.822260118,7.007289168,6.95106755,7.375259847,7.340712657,7.302053095,6.549025007
"potA",11.53998253,11.23313993,11.26721235,11.19042275,10.79206112,10.81199423,11.11383196,10.46509255,11.58480424,11.61918787,11.51934404,11.13208849,11.03494563,11.19624292,10.78460346,10.91917516,10.92134761,10.11198352
"cyoE",11.47676253,11.42038675,11.64251288,10.949982,11.91230166,11.66655938,11.5921301,11.60267344,11.45852294,11.32111563,11.5406486,11.70183584,11.7947955,11.21118969,11.58154222,11.48904175,11.55379122,11.37526886
"yfjR",4.926691372,5.370229797,5.261212303,5.332473643,5.182144939,5.201992031,5.409698029,5.045768914,5.346451478,5.286507049,5.224286527,5.187044186,5.034353092,5.207700968,5.6235581,5.44602154,5.409681972,5.538411225
"yafY",6.299242582,6.167062426,5.930259106,6.31517349,6.431085858,6.311529188,6.563478278,6.471494453,5.764848031,6.089433563,6.360567115,6.06660642,5.996780669,6.298856794,6.558601388,6.437024304,6.326931117,6.51974162
"mobB",8.37638552,7.660045781,8.20476573,8.249108898,7.933722773,8.15736018,8.167783654,8.170129994,8.227878685,8.355469226,8.39965455,7.898157064,8.32114008,8.464594725,7.942225105,7.99160531,8.147906654,8.010953116
"frsA",9.13959288,8.617526782,8.932981524,9.143545,8.659413794,8.928507091,9.196488615,9.064066491,9.26496767,9.326864217,9.333549312,8.509219505,8.883589635,9.242687716,8.901721144,9.26651146,9.223396096,9.144705331
"aroD",7.831198574,7.152398019,7.514915124,7.347373611,7.58404452,7.48894818,7.713128817,7.244486842,7.749136983,7.685184579,7.634212226,7.262085607,7.318506867,7.66394653,7.830651028,7.752729951,7.860726925,7.087831661
"murF",10.41875935,10.09909217,10.18600719,10.26333875,9.365993258,9.677909137,10.13007343,10.10771737,10.60154272,10.59315676,10.58561295,9.868190245,10.04967205,10.48940344,10.02622981,10.53809071,10.36311289,10.05876995
"ymjA",8.037483198,7.801807483,8.23538297,7.747494796,7.890998955,8.281008411,8.343791792,8.203755826,7.735524449,8.046664065,8.172020021,7.831852569,8.159421726,7.945417861,7.774415333,8.100028997,8.154953854,7.55819091
"fbaB",6.941957367,5.624163346,5.842619839,6.709422715,7.276223172,7.954466718,8.244859388,7.133674386,6.964410002,6.783070644,6.491530685,5.6372004,6.47503236,6.876912214,7.886655213,8.163593106,7.880800126,6.74570573
"ybdF",8.222230043,7.464320125,7.91806213,8.146040088,7.670351827,8.33081231,8.560488931,8.180821969,7.697798451,7.864770949,8.17935791,7.580984061,8.042083577,8.238716634,7.958869299,8.299530872,8.357669955,7.918506689
"codB",8.394988777,7.345602262,7.903130956,7.868504327,7.997907029,8.51498716,8.70849886,9.521815652,8.101663526,8.088694941,8.482170116,6.776528332,7.609171641,8.070198556,8.276110852,8.709176257,8.555189544,9.078222386
"yehQ",3.995672635,3.865504831,4.052644995,4.005953497,4.110638797,3.840529844,4.05879841,3.71990058,4.274846048,3.869193342,3.852554513,3.934006424,3.965964133,4.100175494,3.962540988,4.084460772,4.198864807,4.118563915
"sufA",8.237020434,8.266458635,8.253817868,8.474651879,8.67957446,8.319040496,8.042281948,7.908437524,7.919507937,8.279064231,8.24329231,8.078618171,8.336708009,8.284199382,9.021377442,8.81173472,8.325407972,9.206566746
