"","0","0 | 1","0 | 2","3600","3600 | 1","3600 | 2","7200","7200 | 1","7200 | 2","10800","10800 | 1","10800 | 2","14400","14400 | 1","14400 | 2","18000","18000 | 1","18000 | 2","0 | 3","0 | 4","0 | 5","3600 | 3","3600 | 4","3600 | 5","7200 | 3","7200 | 4","7200 | 5","10800 | 3","10800 | 4","10800 | 5","14400 | 3","14400 | 4","14400 | 5","18000 | 3","18000 | 4","18000 | 5"
"yggU",12.480413,12.48392,12.490827,12.301969,12.567817,12.638325,12.482274,12.432297,12.474016,12.395751,12.30084,12.254852,12.516482,12.473324,12.323946,12.109648,12.01241,12.162173,12.561609,12.56789,12.524735,12.592771,12.539767,12.584349,12.571663,12.510508,12.519059,12.461237,12.455639,12.577923,12.590987,12.640659,12.491523,12.513112,12.489625,12.338359
"yaiS",5.452029,5.716075,5.995831,5.713052,6.03784,6.096347,5.465065,5.398164,5.716126,6.0638,5.875803,6.239336,6.417411,6.556451,6.068604,5.941107,5.930241,7.104833,6.013479,6.805387,5.905368,5.422257,5.882872,5.861504,5.511808,5.873035,5.792349,6.028167,6.306891,6.021759,6.219082,5.994213,7.562907,6.1734,8.389861,8.874739
"purM",13.531143,13.18111,13.216377,13.650985,13.672042,13.630257,13.533187,13.044325,13.263116,13.279871,12.951611,12.851357,13.279201,13.168359,12.914779,12.957739,12.463331,12.676799,13.666538,13.447784,13.139861,13.49723,13.471223,13.562267,13.281379,13.166261,13.296097,13.103189,13.150433,13.20812,13.125729,13.278497,13.163929,12.830585,12.800362,12.234885
"ycaO",11.571943,11.40519,11.258904,11.194268,11.209641,11.308049,11.184171,11.202499,11.116645,11.306629,10.641582,10.424596,10.899247,10.534062,10.548755,10.19231,10.101112,9.984513,11.833431,11.637876,11.480294,11.286132,11.323233,11.269145,11.129611,11.196877,10.890072,10.985437,10.918026,10.803251,11.100258,10.881477,10.566409,10.855163,10.308068,8.40059
"yhjB",8.657339,8.778625,8.755979,8.254242,8.268026,8.168133,8.383897,8.091351,8.054952,8.287895,8.3818,8.417316,8.471614,8.829003,8.710452,8.734005,8.779173,8.839606,8.802374,8.785388,8.829989,8.395655,8.465735,8.224171,8.058328,8.054563,8.29924,8.535483,8.413548,8.347878,8.271887,8.179623,8.740144,8.475216,9.359474,10.150468
"yjeM",7.55803,7.901702,7.975369,7.352461,7.311124,7.704495,7.189041,7.171433,7.197554,7.555318,7.453934,7.274109,7.225402,7.769711,7.403822,7.293625,7.302619,7.882879,8.471382,8.296078,7.997797,7.473761,7.369632,7.51812,7.329185,7.593035,7.942258,7.899221,8.014534,7.749458,7.80331,7.764479,8.523962,7.826037,9.197066,9.714995
"umuD",9.146454,9.014312,9.028917,8.890768,8.769709,8.683388,8.895066,8.550954,8.703172,8.757392,8.653193,8.595016,8.662661,8.481754,8.695855,8.554955,8.848324,8.652241,9.160726,9.024782,9.079274,8.837124,8.931174,8.767396,8.743284,8.694295,8.993365,8.750776,8.669569,8.651941,8.925269,8.903438,8.839382,8.783946,8.682967,8.684887
"rluA",10.046868,10.114574,10.468042,11.003017,10.700515,10.721049,10.64441,10.682398,10.470229,10.521384,10.327471,10.364371,10.409307,10.167523,10.328475,10.250387,10.491053,10.389031,10.921626,10.454017,10.340724,11.244747,11.190472,11.078073,11.230608,11.101795,11.406595,11.04862,11.103135,11.003464,11.335957,11.026109,10.968829,11.138908,10.8574,10.834996
"mhpT",8.384724,8.652955,8.678816,8.445498,8.500446,8.348949,8.37681,8.322432,8.573765,8.423521,8.796954,8.767003,8.939127,8.950171,9.025043,8.912675,8.956744,9.018232,9.013622,9.442299,9.418283,8.735152,8.521374,8.640368,8.643097,8.688124,8.673211,9.501217,9.22638,9.070426,9.356845,9.418997,9.170933,9.567774,8.932003,8.954998
"ydiN",5.966996,6.477727,6.497666,6.272488,6.518204,6.60422,6.41309,5.799226,5.974176,6.033857,6.265318,6.31317,6.125885,6.9384,6.35135,6.086224,5.932352,7.232976,6.298797,6.562665,6.042221,5.610622,5.623301,5.558495,5.855824,5.86739,5.779633,6.28481,6.738327,6.243398,5.980683,5.994956,7.476513,6.488265,7.669001,8.311819
"katE",11.444562,11.242873,11.849014,12.105597,11.603153,11.753863,11.193359,11.034347,11.416336,11.906289,12.253849,12.068749,11.901861,11.819388,11.862744,11.865452,11.717586,11.48455,10.923433,10.682469,11.294873,10.854585,10.373102,10.558811,12.47056,12.772361,12.388671,12.739525,12.992783,12.766706,12.166331,12.074667,11.749035,12.093396,11.82941,10.963629
"yneL",4.963153,5.711187,6.158828,6.810473,5.762499,6.399285,6.071248,6.072731,5.359583,4.961748,5.785919,6.024591,6.399065,6.121677,6.370286,6.290235,6.625644,6.921555,5.351192,6.156686,5.517495,6.181619,6.104325,5.644671,5.93022,5.823087,6.288307,6.305704,6.652416,6.384212,5.987566,5.915833,6.518763,6.373217,7.645613,7.896387
"lpxL",11.296956,11.448621,11.504955,11.15753,11.391235,11.347062,11.118174,11.534769,11.65262,11.540262,11.460843,11.538814,11.353906,11.529998,11.39912,11.356959,11.345503,11.350951,11.632057,11.489541,11.470442,11.551529,11.197807,11.52134,11.225174,11.459267,11.472488,11.262766,11.189685,11.259082,11.380018,11.396685,11.360132,11.210273,11.177554,11.290693
"yeiE",11.729617,11.573319,11.428316,11.186149,11.055381,10.851842,11.032418,11.251755,10.932752,10.594698,10.496852,10.661231,10.066973,10.386495,10.58721,10.383431,10.805614,10.607945,11.582005,11.263761,11.206004,10.704383,10.676096,10.90418,11.13173,11.53325,11.925357,11.495783,10.786343,10.820863,10.66138,10.416145,11.41245,10.722946,10.458276,11.019431
"wzxE",10.165107,10.03211,9.876357,10.507059,10.43267,10.108242,10.43662,9.835216,9.566711,9.40027,9.069598,8.957491,9.323423,8.853405,9.02941,8.922859,9.094724,8.71297,10.348603,10.259705,10.376392,10.76308,10.642797,10.528397,10.880547,10.5988,10.079729,10.497392,10.394375,10.309535,10.616201,10.47029,9.858781,10.449853,9.380845,8.637771
"fabI",13.03963,13.082359,13.230669,13.351174,13.167241,13.320566,13.078472,13.385232,13.420618,13.485896,13.454412,13.478993,13.412713,13.356373,13.431239,13.329463,13.393721,13.33666,13.097092,13.109647,13.127194,13.12469,13.242312,13.295876,13.039535,13.317643,13.422119,13.003713,13.20816,13.214479,13.054284,13.057218,13.323367,13.050169,13.238561,13.318821
"ychS",6.85142,6.69061,6.783415,6.599346,6.18975,6.130739,6.494475,5.986699,5.697835,5.949293,5.987468,6.17292,5.967788,6.340867,6.101224,6.410171,5.933644,6.513673,6.965446,6.456612,6.581828,5.851335,6.185101,5.607991,5.833198,6.369055,6.178169,6.388501,6.593438,6.239002,6.348977,6.284798,6.361618,6.676506,6.989801,7.503012
"pyrB",10.487672,11.355732,11.605656,10.043509,10.772511,10.871898,9.964729,10.360936,11.087579,11.040003,12.14886,12.311917,11.801474,12.242587,12.301667,12.41284,12.791586,12.903816,10.846045,11.631104,11.660342,10.100525,10.081886,10.78679,9.997369,10.475476,10.672488,10.580049,11.031143,11.269447,10.84798,11.042431,11.630216,11.103012,11.448243,11.716957
"yigI",11.486341,11.345416,11.103411,10.466311,9.867241,9.649637,10.748775,9.235725,9.202417,9.499465,9.340805,9.288071,10.011962,9.591365,9.492204,9.845245,9.89468,9.900691,11.70727,11.507279,11.310249,10.758259,10.455572,9.328853,10.492249,9.874106,10.173551,11.074007,10.612658,10.195534,10.609544,10.132349,10.078015,10.660433,10.168339,10.340639
"yccF",11.510091,11.489076,11.385149,10.167161,10.389247,10.341646,10.513206,10.767306,10.711683,11.1495,10.739659,10.82054,10.267986,10.48894,10.484894,10.309707,10.450746,10.315206,11.643897,11.500131,11.472573,10.439695,10.413655,10.909809,10.456563,10.982091,11.243437,10.946696,10.606277,10.58498,10.555799,10.520945,10.997865,10.688035,10.682876,10.634091
"gdhA",13.53229,13.695436,13.739334,13.678499,13.624572,13.596858,13.530873,13.611524,13.694217,13.746408,13.773748,13.743964,13.845759,13.804858,13.895095,13.845144,13.994057,14.01634,13.611913,13.774768,13.762517,13.424013,13.344189,13.466861,13.780493,13.783397,13.731923,13.819953,13.986181,14.018358,14.214807,14.169293,14.145177,14.162634,14.141882,14.140064
"rnhA",12.416259,12.460981,12.225639,12.158602,12.224927,12.256257,12.40677,12.151804,12.078145,11.823139,11.701297,11.707959,11.815122,11.755814,11.741518,11.51573,11.542222,11.46403,12.308042,12.396246,12.296264,12.16583,12.28728,12.048699,12.146284,11.952042,12.03084,12.084303,11.910595,11.905428,11.939161,11.975593,11.789695,11.836779,11.771907,11.800052
"opgE",10.475724,10.074678,9.490425,10.274133,9.859708,10.175071,11.223148,9.33128,9.023234,8.53015,8.337881,8.32869,8.732606,8.248727,8.362925,7.999933,8.262317,8.068991,10.40605,10.588964,10.546586,10.302082,10.196377,9.954658,10.3112,9.778779,10.191325,10.716533,10.326034,10.076831,10.052391,9.796073,9.5703,10.082514,9.130896,8.714043
"rffH",11.817597,11.693251,11.609806,12.135343,11.932618,11.903915,12.041166,11.74277,11.59165,11.4244,11.270879,11.25236,11.485026,11.163648,11.24865,11.231372,11.255948,11.1975,11.708963,11.889595,12.018797,12.138556,12.012276,11.965112,12.311303,12.06431,11.669586,12.18735,12.124783,12.124314,12.150736,12.062958,11.502052,12.025365,11.696366,10.685307
"udp",11.933526,12.368459,12.500549,11.302745,11.72291,11.821705,11.296471,12.383826,12.592655,12.910289,13.200893,13.29178,12.680565,12.780056,12.853213,13.181664,13.261925,13.136962,11.965709,12.218024,12.319323,10.893365,10.871269,11.407689,11.195591,12.069785,12.349162,12.016837,11.842002,11.749824,11.431166,11.696322,12.520803,11.746931,12.45949,13.165357
"glpQ",14.135284,14.15064,14.107538,14.235247,14.236275,14.26455,14.232192,14.259873,14.200085,14.148747,14.179318,14.113243,14.119819,13.870725,13.963989,13.892367,13.970736,14.000857,12.9031,13.114645,13.019991,13.203022,13.625609,13.633699,13.377706,13.478827,13.445275,13.360963,13.457545,13.678653,13.491129,13.447239,13.601701,13.327176,13.420231,13.485788
"yddK",3.345231,3.171387,3.30583,3.250783,3.316832,4.227403,3.444147,3.139525,2.953357,3.40532,3.531087,3.385377,3.598415,3.756589,3.185173,3.388376,3.309006,5.068809,3.254982,4.933374,3.416407,3.679241,3.53332,3.333716,3.12326,3.230948,3.405178,3.888282,3.808536,3.24675,3.465186,3.421119,5.301396,3.620053,6.718788,7.019652
"cadA",6.819609,6.968802,7.085733,6.67945,6.755459,6.863742,6.663408,6.397994,6.322719,6.45411,6.65658,6.51801,6.650511,7.112723,6.608568,6.559645,6.644667,7.451508,6.874687,7.522571,6.9605,6.457863,6.426904,6.245,6.227773,6.396788,6.688485,6.735124,6.946578,6.272719,6.604624,6.201398,7.763953,6.917495,8.469257,9.138366
"yegT",9.303335,9.696956,9.685854,9.459592,9.826111,9.695282,9.493768,9.724756,9.759422,10.197654,9.999971,9.875336,9.787274,9.649744,9.840101,9.452895,9.499526,9.513303,9.268774,9.201453,9.183844,9.343885,9.066819,9.389039,9.066774,9.20844,9.153019,8.854691,8.999955,9.09565,9.090806,9.036835,9.274656,8.854691,9.144562,9.689018
"malM",12.678072,12.630375,12.553684,13.131947,13.24151,13.123255,12.898715,12.911787,12.807502,13.040658,12.618239,12.456565,12.743025,12.713675,12.591958,12.231933,11.880673,11.696416,14.277476,14.37298,14.28266,14.195085,14.181899,14.091482,14.149994,13.798346,13.338384,13.805885,13.851968,13.825782,13.84544,13.958693,13.454245,13.781468,13.7768,13.564182
"ppnN",12.40167,12.339998,12.201946,12.413342,12.552164,12.388513,12.559168,12.528625,12.37737,12.336303,12.527221,12.583614,12.584892,12.391986,12.312388,12.716466,12.677576,12.496588,11.907145,11.918688,11.944642,12.319459,12.237634,12.115821,12.312549,12.09034,11.425567,12.014902,12.12587,12.091257,12.102015,12.143145,11.474254,11.970787,11.933629,11.196424
"yjcB",11.813632,11.113243,10.661253,10.749391,9.899723,10.14783,11.25213,10.086594,9.639764,9.584808,9.427796,9.388217,10.188091,9.619212,9.726613,9.280963,9.687143,9.123488,11.275993,11.290641,11.486827,10.233891,10.301007,10.122268,10.661198,10.256491,11.112245,11.166554,10.688581,10.461966,10.223638,9.754719,10.284978,10.975952,10.564155,9.917689
"wecC",12.067756,12.050369,12.09519,12.556861,12.543857,12.512931,12.602558,12.261238,12.274507,11.914579,11.817038,11.755488,12.170992,11.902417,11.826818,11.873806,11.77042,11.896777,12.086963,12.290042,12.446246,12.651944,12.434692,12.512413,12.746604,12.583826,12.313927,12.668023,12.69976,12.716825,12.719583,12.673503,12.289767,12.562819,12.389349,12.145025
"btuD",10.934908,11.007628,11.194651,11.648241,11.5151,11.378556,11.257179,11.190179,11.087088,11.012728,11.02584,11.129878,11.25928,11.066747,11.272147,11.073224,11.121803,11.036953,10.90189,10.877713,11.035025,11.409422,11.187882,11.135414,11.164844,10.974788,10.981238,10.663335,11.042348,11.07365,11.19578,11.209465,10.904121,10.937914,10.644443,9.994328
"csdA",11.062873,11.145902,11.024208,11.425883,11.503364,11.435561,11.34932,11.455394,11.68172,11.054733,11.214604,11.314045,11.325952,11.235439,11.258448,11.323557,11.31239,11.523784,11.154555,11.282136,11.225198,11.470289,11.322599,11.455919,11.250471,11.39424,11.62756,11.220629,11.296518,11.326036,11.373168,11.452664,11.615618,11.246068,11.475075,11.478397
"yihA",12.344476,12.336811,12.24834,12.073428,12.079346,12.037973,12.041899,12.080147,12.011081,12.138466,11.919376,11.882917,11.855587,11.851905,11.790781,11.91582,11.862113,11.788045,12.332145,12.241931,12.179525,11.799731,12.084927,11.902511,11.818459,11.924167,11.854234,11.94269,11.767708,11.812036,11.702575,11.788869,11.815275,11.863656,11.866477,11.72581
"uvrA",12.371946,12.08252,11.488973,11.354332,11.095423,11.114122,11.46928,11.061204,10.898375,10.769321,10.767709,10.714123,10.875534,10.738166,10.895214,10.704228,10.76088,10.561949,11.994284,12.056541,12.004006,10.934572,10.758834,10.882005,10.88065,10.727566,10.930644,11.156425,10.682933,10.639829,10.741465,10.628578,10.550651,10.715539,10.05989,9.697983
"melB",8.238728,8.427271,8.420904,8.25868,8.493791,8.47,8.429545,8.317936,8.374925,8.268383,8.577244,8.481185,8.486591,8.492071,8.440309,8.527775,8.47671,8.663209,8.330034,8.514696,8.365693,8.503032,8.586025,8.38949,8.291082,8.085977,8.399023,8.209984,8.246628,8.195722,8.339957,8.39419,8.6188,8.111865,8.681426,9.173778
"paaY",10.812766,10.925604,10.635515,10.874519,10.702094,10.482456,10.824587,10.507091,10.377916,10.396124,10.431097,10.319073,10.399385,10.310053,10.369539,10.199431,10.407896,10.407679,10.700616,10.616835,10.451409,10.720155,10.391817,10.222622,10.406247,10.167672,10.168491,10.115766,10.136308,10.116504,10.138598,10.12726,10.193413,9.95391,9.528862,9.712214
"puuB",9.831435,9.945371,10.679913,8.850418,8.462419,8.109726,8.492678,8.093085,7.913122,8.836655,8.461711,8.333763,9.270141,8.649304,8.895748,8.697434,8.552213,8.406315,11.619714,10.967783,10.550573,8.39251,7.428691,7.458353,7.796961,7.717215,7.836798,7.835931,7.959062,7.823853,8.108586,7.934015,8.070148,8.019818,8.166913,8.654825
"nrdA",12.169038,12.518715,12.841618,12.361359,12.533891,12.4985,12.105135,12.390456,12.609451,12.664428,12.624634,12.532124,12.655407,12.695196,12.61574,12.646622,12.47247,12.429295,12.954304,12.579952,12.498438,12.481295,12.201743,12.274243,12.303799,12.229101,12.246807,11.770258,12.264726,12.347697,12.308508,12.43536,12.049332,12.025441,12.018049,11.703676
"srlB",9.470489,9.888829,10.119997,9.637954,10.076037,9.999234,9.819166,10.063354,10.092759,10.365836,10.388897,10.245443,10.38041,10.377882,10.386878,10.27701,10.251049,10.019761,8.810707,8.948994,9.081404,9.036633,9.169954,9.358967,8.986675,9.36489,8.918201,9.028524,9.311529,9.419906,9.262383,9.511246,9.184742,8.871449,8.863385,9.169014
"yjhH",8.962412,9.410868,9.596488,9.270006,9.741218,9.906007,9.400865,9.670775,9.857958,10.078981,10.062379,9.882891,10.073039,10.071703,9.953086,9.91732,9.971632,9.872093,8.66145,8.751829,8.793932,8.997858,8.981918,9.132937,8.793741,8.852778,8.594543,8.756364,8.876957,9.115223,9.008812,9.03125,9.126305,8.864009,9.605854,9.456205
"uhpB",9.187569,9.250981,9.195768,10.13011,10.020579,9.946014,9.724201,9.327205,9.428271,8.978742,8.911272,8.926876,9.367245,9.378622,9.138056,8.966082,8.944324,9.233669,9.633016,9.602951,9.487433,10.671345,10.101114,10.298044,10.392999,10.03766,10.164424,10.416137,10.5036,10.304349,10.706993,10.436925,10.034548,10.454775,9.796149,9.858913
"yaaJ",8.795625,8.738019,8.62663,8.975683,8.703268,8.653745,8.774031,8.890638,9.052675,8.567824,8.788388,8.740739,8.527088,8.387537,8.457937,8.56304,8.761152,8.401352,8.535018,8.616424,8.6486,8.62533,8.653726,8.80007,8.577204,8.653285,8.80033,8.619957,8.545653,8.301049,8.423109,8.401219,8.640566,8.317267,8.5418,8.885702
"gadY",11.591513,11.410582,11.494703,11.18292,10.936457,10.948186,11.008438,10.580919,10.609009,10.691879,10.200771,10.423558,10.911938,10.328314,10.387939,10.260806,10.373964,10.42922,11.549751,11.393441,11.439408,10.723974,11.229646,10.828604,10.869528,10.695625,10.702264,10.763609,10.491109,10.630531,10.74481,10.83572,10.74644,10.932801,10.833922,10.865309
"fimG",7.571999,7.860748,7.844302,7.786121,7.905993,7.906009,7.770575,7.809336,7.684952,7.936853,7.934727,8.133117,8.057214,7.930719,8.118545,8.099308,8.239612,8.295058,7.719337,7.935577,7.721787,7.887126,7.98215,7.906794,7.776236,7.960754,8.112139,7.990654,7.987643,7.997487,8.188624,8.08211,8.357927,8.070266,8.915888,9.363468
"glmZ",14.142762,13.999007,13.874144,13.942945,13.592562,13.64321,13.855368,13.581108,13.36329,13.642175,13.625494,13.668672,13.622222,13.281038,13.480035,13.60868,13.761508,13.612066,14.098675,13.9436,13.957066,13.689289,13.895504,13.616849,14.010423,13.849645,13.833628,13.953686,13.977471,13.886898,13.897266,13.794986,13.757091,14.029132,13.964812,13.872491
"yheS",11.752477,11.835117,11.728116,11.860655,11.974143,12.011851,11.82369,11.764158,11.796374,11.633187,11.561445,11.394395,11.766057,11.742976,11.582617,11.334125,11.350947,11.263176,11.92914,11.909472,11.790628,12.101473,12.062531,12.087514,12.027951,11.976135,11.96685,11.818384,11.808512,11.87793,11.946051,11.99067,11.89455,11.73683,11.716045,11.742878
"ubiD",12.229015,12.275764,12.273245,12.613373,12.738845,12.490826,12.567479,12.695489,12.867904,12.526541,12.681607,12.677667,12.64827,12.579094,12.619236,12.546766,12.800084,12.70096,12.300904,12.389613,12.418788,12.643007,12.508153,12.552238,12.517065,12.653278,12.731273,12.42586,12.512438,12.518411,12.62439,12.563678,12.663716,12.505308,12.442438,12.487543
"rluD",12.171458,12.16791,12.000627,11.910525,11.993114,12.005031,12.074622,11.872774,11.856264,11.820063,11.587386,11.552495,11.539485,11.607219,11.573686,11.44949,11.508885,11.404246,12.40231,12.385429,12.226083,11.972468,11.86275,11.997633,11.975022,12.089694,12.178468,12.060424,12.040817,11.989841,11.91481,12.002968,11.961861,11.885972,11.851878,11.525972
"waaG",12.303433,12.412434,12.311192,12.110369,12.232901,12.14583,12.256739,12.183993,12.135694,12.001585,11.84251,11.750804,12.00352,11.842591,11.79202,11.901422,11.688012,11.840014,12.56573,12.4695,12.29993,12.27584,12.239256,12.101186,12.181012,11.99672,12.185512,11.839738,11.760285,11.869593,11.901484,11.991987,11.989616,11.725447,11.825725,11.950915
"yegD",10.044892,10.049562,10.067762,9.394011,9.468814,9.425068,9.086353,9.482008,9.551859,9.594411,9.194668,9.146957,9.290068,9.303184,9.407178,9.025539,8.985559,8.987481,11.043576,10.429564,10.058747,9.601519,9.412098,9.668885,9.158274,9.600508,9.915584,9.199118,9.118142,9.200534,9.523223,9.364086,9.57878,9.141236,8.667398,9.088421
"ptrA",11.032505,11.289977,11.191441,11.128588,11.157482,11.164355,10.975961,10.942877,10.949579,10.761564,10.739896,10.656493,10.920279,10.958824,11.002921,10.915216,10.814941,10.677118,11.670784,11.362397,11.117218,11.278802,11.184357,11.079321,10.994846,10.890072,10.6811,10.697838,10.82668,10.793284,11.120195,11.009168,10.661781,11.048775,10.811406,9.891729
"nrfF",7.625277,7.904249,7.898187,8.138637,7.97973,7.989721,7.753646,7.644726,7.722888,7.794627,7.780419,7.767978,7.902709,7.895366,7.693718,7.709305,7.785232,8.133248,7.75353,7.999675,7.777276,8.223254,7.978662,7.893939,7.867631,7.703433,7.976895,7.592337,7.783018,7.632725,7.737978,7.791165,8.120918,7.641705,8.761872,9.306751
"yohC",9.875219,9.847563,10.133205,10.109684,9.547077,9.48248,9.58192,9.490058,9.596223,9.958351,10.266357,10.140083,9.86996,10.021825,10.292489,10.492644,10.680031,10.336369,9.641341,9.573413,9.874241,9.112315,9.003312,8.904197,9.295094,9.531431,9.355276,9.659051,9.700598,9.363589,9.185116,9.068884,9.188782,9.237756,9.561786,10.266061
"dusB",14.053382,14.145401,14.067655,13.346345,13.403849,13.558431,13.447745,13.444976,13.230845,13.458992,13.137942,13.189368,12.972522,12.839011,12.98313,12.865971,13.023249,12.994891,14.350591,14.312711,14.250362,13.508097,13.573488,13.623619,13.537193,13.530296,13.755219,13.94518,13.724699,13.69632,13.745954,13.668118,13.638189,13.824841,13.596144,13.505395
"yfgM",13.511279,13.591077,13.474174,13.346531,13.410198,13.365556,13.477474,13.291094,13.202274,13.22082,13.170436,13.132225,13.31195,13.165703,13.171609,13.277574,13.238434,13.169772,13.671304,13.632033,13.605108,13.413779,13.366246,13.33012,13.322579,13.15516,13.130847,13.328001,13.263945,13.24177,13.316612,13.223439,12.998336,13.31437,13.139881,12.93711
"eutR",8.656003,9.034659,9.167534,9.432273,9.468369,9.576585,9.372647,9.552852,9.684226,9.66759,10.032826,10.079296,9.94687,10.101367,10.269828,10.317966,10.475942,10.348607,8.928238,9.076476,9.061908,9.368626,9.172373,9.541362,9.231942,9.256319,9.343433,9.22281,9.475759,9.419763,9.412009,9.418716,9.737116,9.292279,9.935927,10.526997
"yhdN",12.081869,12.091342,12.175233,11.271044,11.548239,11.523178,11.631156,11.539121,11.564597,11.789886,11.725995,11.726262,11.492922,11.406792,11.480645,11.832891,11.845152,11.99838,12.089953,12.071703,12.158877,12.28017,12.307848,12.241189,12.481188,12.426996,12.106499,12.856341,12.444231,12.450478,12.379904,12.303394,12.231959,12.775773,12.605971,12.402017
"nlpD",14.29161,14.09903,14.097851,14.125107,14.083704,14.090188,14.205337,14.024264,14.044832,13.931769,14.063322,14.035621,13.995132,14.060071,13.967204,14.079378,14.040682,14.050263,14.145985,14.10135,14.116462,14.098767,14.015781,13.995753,14.202076,14.103444,14.053218,14.130273,14.09188,14.049631,14.066473,14.043251,13.94507,14.114383,14.026517,14.006249
"yiaG",11.070712,10.777484,11.076118,11.319747,10.528003,10.471382,10.904924,9.935084,9.832321,9.719115,10.50363,10.401,10.21517,10.249047,10.266398,10.746226,10.61902,10.37165,10.246578,10.528989,11.184439,10.128445,10.085581,9.393908,10.277029,10.138539,9.947956,10.670731,10.654021,10.325415,9.797534,9.814646,9.573548,10.154778,10.18485,10.209917
"btuE",11.344944,11.424708,11.740329,11.756855,11.78419,11.74401,11.524798,11.728861,11.712966,11.896885,11.840664,11.817394,11.921235,11.949677,11.982549,11.980332,11.951537,11.871225,11.372599,11.331079,11.523422,11.455001,11.47559,11.464513,11.435411,11.518829,11.529642,11.25778,11.563703,11.582324,11.565689,11.632058,11.541051,11.449905,11.384925,11.080302
"ydjI",9.05551,9.802434,9.948674,9.042254,9.487482,9.483113,9.214266,9.169537,9.253398,9.534259,9.343355,9.081873,9.418682,9.111409,9.016519,8.944625,8.911341,8.970779,8.719266,8.931511,8.857118,9.048943,9.160142,9.071875,8.943419,8.904549,8.423615,8.673987,8.817017,9.026011,8.792921,8.879303,8.439555,8.56237,8.56232,8.666031
"prpD",5.239489,5.047496,5.118749,5.188035,5.073721,4.930095,5.104572,5.732391,5.461267,5.13818,5.429677,5.458923,5.435182,5.27861,5.612042,5.587468,5.583688,5.008866,5.009979,4.990026,5.436189,5.190397,4.954399,5.355351,5.636235,5.334814,5.353459,5.00273,5.246897,5.705093,4.952863,4.90692,5.013255,5.26028,4.76805,5.157027
"ftsQ",12.834464,12.700953,12.612351,13.111869,12.931778,12.892155,13.067946,12.744946,12.660382,12.49368,12.489113,12.519505,12.679163,12.428436,12.507667,12.600167,12.61416,12.585828,12.76694,12.742821,12.783205,13.217781,13.089777,13.007795,13.213136,13.004871,12.980869,13.057834,13.043727,13.006812,12.942512,12.930458,12.788329,12.951877,12.795233,12.621605
"ybjQ",11.322377,11.371842,11.43101,10.902991,11.039662,11.022202,11.094922,11.450031,11.440943,11.564907,11.712148,11.731643,11.619713,11.685896,11.850171,11.885351,11.890385,11.897793,11.276565,11.250585,11.402083,11.064786,11.247967,11.322202,11.183022,11.490979,11.58709,11.385836,11.329578,11.375516,11.271122,11.284708,11.437069,11.343956,11.250878,10.681501
"nikC",7.351912,7.33755,7.245136,7.424408,7.637831,7.907708,7.337812,8.026904,7.961421,7.555602,7.882023,7.766382,7.746096,7.723315,7.720755,7.68013,7.811522,8.113837,8.091317,7.579155,7.487188,7.736841,7.485407,8.136633,7.503809,7.693712,7.742485,7.39886,7.691713,7.846486,7.624613,7.897549,8.241527,7.725932,8.503677,8.854686
"ulaG",7.999946,8.78116,9.132387,8.316209,9.097198,9.019225,8.445797,8.92165,9.375796,9.500698,9.58435,9.277097,9.617408,9.621895,9.47671,9.570739,9.442314,9.772421,8.342047,8.654713,8.668421,9.236803,9.24086,9.453095,8.908088,9.239221,8.971697,8.654877,8.861355,9.072954,9.015311,9.283973,9.08448,8.847566,9.358525,9.522534
"ypfJ",12.697294,12.489288,12.396018,12.691788,12.435471,12.505442,12.748195,12.060491,12.108108,11.907332,11.942872,11.904466,12.205311,12.06915,12.062474,12.044594,12.111356,12.006264,12.485684,12.515185,12.577191,12.431141,12.499036,12.336906,12.361185,12.053982,12.154006,12.240517,12.244757,12.220645,12.207823,12.138369,11.948004,12.088197,11.903007,11.638341
"hicB",10.135118,10.277788,10.426127,9.66276,10.147178,10.177684,10.029014,10.080741,10.213129,10.38978,10.591754,10.521394,10.398348,10.373245,10.348127,10.567764,10.647603,10.686681,10.336564,10.231058,10.271023,9.840097,9.886773,9.972678,9.935094,10.012449,10.086482,10.18128,10.07813,10.225633,10.200985,10.31369,10.357642,10.275027,10.164747,9.305385
"prc",12.745852,12.732447,12.763689,13.27287,13.140826,13.074257,13.134602,12.843592,12.819571,12.666833,12.469964,12.465935,12.899392,12.64853,12.585548,12.452045,12.298099,12.380431,12.916874,12.846822,12.865168,13.311896,13.45338,13.148639,13.154934,13.069829,13.071926,12.92297,13.018011,13.006787,13.114699,13.070248,12.886876,12.982616,12.827317,12.493949
"aroE",12.30787,12.143479,12.027258,12.630877,12.572706,12.435409,12.76105,12.398,12.293069,11.892896,11.805239,11.741148,12.228207,11.911134,11.799918,11.797421,11.744785,11.784598,12.213317,12.195892,12.283255,12.473159,12.55919,12.321522,12.399253,12.121739,12.198292,12.149949,12.148128,12.10381,12.153772,12.141478,11.886322,12.00092,11.932806,12.056179
"yqjG",9.54262,9.466502,9.739059,9.42254,9.113209,9.129046,8.895357,9.437631,9.455994,9.758546,9.792556,9.782239,9.639092,9.930878,10.139974,9.899582,9.894871,9.964809,9.373015,9.268307,9.616803,8.980808,8.770261,8.767928,9.075878,9.380238,9.30206,9.261328,9.186829,9.188113,9.013043,8.967434,9.152477,8.908126,9.44445,9.831716
