"","0","216000","540000","972000","0 | 1","216000 | 1","540000 | 1","972000 | 1","0 | 2","216000 | 2","540000 | 2","972000 | 2"
"eutT",NA,NA,NA,NA,NA,NA,NA,NA,54.3,50.3,94.2,69.7
"eutQ",NA,NA,NA,NA,NA,NA,NA,NA,76.7,89.7,100,76.2
"eutP",NA,NA,NA,NA,NA,NA,NA,NA,39.8,30.1,85.3,71.3
"eutS",NA,NA,NA,NA,NA,NA,NA,NA,70,56.8,54.8,31.9
"maeB",NA,NA,NA,NA,NA,NA,NA,NA,954.5,1473.3,1057.5,412.7
"talA",95.6,103.9,242.8,5556.2,33.6,576.8,2913.9,11150.7,72.8,555.3,1677.9,2590.4
"tktB",61.5,112.6,272.3,3654.3,46.4,468.9,2358,4288.7,43.5,252.9,1007.3,1459.5
"ypfG",NA,NA,NA,NA,NA,NA,NA,NA,41.6,67.3,78.2,64.1
"nudK",298.7,352.8,436.4,147.4,208.4,451.6,337.2,225.4,168.1,201,199.3,121.9
"aegA",313.2,321.1,365.4,382.9,485.8,787,358.3,282.6,104.8,265.5,132.7,101.9
"narQ",97.2,174.2,145,149.6,146.5,275.7,213.7,251.8,77.8,83.8,79.7,56.1
"acrD",195.4,204.5,246.4,149.2,237.2,357.2,359.1,384.8,73.9,37.4,86.1,42.9
"yffB",644.1,610.3,442.5,437.9,409.3,708.7,468.9,412.4,444,220.1,250.2,133.1
"dapE",355.9,403.7,362.4,544.9,399.5,454.2,448.9,504.4,217.8,175.2,153.8,125.6
"ypfH",382.8,642.7,476.7,921.2,588.4,763.7,875.6,1057,137.4,291.3,242.8,228.9
"tmcA",125.1,201.8,136.7,345.6,175.9,218.7,355.6,368.6,83.5,102.3,185,128.4
"ypfJ",NA,NA,NA,NA,NA,NA,NA,NA,228.8,292.6,474.3,421.5
"purC",456.9,886.9,748.8,255.9,920.8,533.1,744.1,462.9,390,506.3,267.9,120.1
"bamC",2011.3,2654.5,2382.7,769.4,3325.6,2204.6,1443.1,917.5,1290.5,1229.7,731.2,481.2
"dapA",2723.6,5168.8,2973.8,1739.8,2168.1,2776.5,2488.3,2415.3,2533.2,1577.9,1390.8,1021.5
"gcvR",551.1,961,752.4,1316.6,696.5,892,1045.4,1220.8,941.3,1054.4,1133.5,770.6
"bcp",2877.2,3172.9,2425.1,824.1,3110.8,3791.7,2417,1630.6,1898.1,1776.1,1140,500.1
"hyfA",27.6,27.1,16.4,16.1,40.1,39.7,51.3,35.3,10.6,8.1,35,9.1
"hyfB",27.5,26.9,20.4,18.5,55.8,23.8,45.7,50.1,12.7,7.5,10.6,4.4
"hyfC",16,27.4,39.9,43.1,76.5,35.2,111,144.9,9.1,7,16.6,11.6
"hyfD",61.8,37.2,47.8,36.1,23,24,36.6,43.6,13.9,11,18,7.1
"hyfE",161.7,103.1,124.9,128.2,252.1,270.4,488,311.3,56.9,139.1,73.6,45.9
"hyfF",60.3,37.2,72.8,155.1,243.8,71,301.5,200.7,58.7,69.7,53.9,91.7
"hyfG",18.4,24.4,24.2,21.1,24.2,21.3,20.8,49.5,11.1,11.2,11.7,14.2
"hyfH",100.5,165.9,154.9,203.7,208.3,202.7,174.6,378,58.9,97.9,113.8,74.7
"hyfI",332,241.7,193.9,192.6,222.7,728.6,688.6,676.7,93.1,63.4,99,109.8
"hyfJ",NA,NA,NA,NA,NA,NA,NA,NA,76.4,154.6,118.9,83.9
"hyfR",139.9,163,125.4,112.8,150.2,168.5,113.2,288.9,80,88.4,72.2,55.2
"focB",169.6,131.5,117.7,111.5,39.2,122.1,37.2,50,76.4,82.6,76.5,72.1
"yfgO",217.9,196.5,168,60.4,157.3,261.8,366.9,210.6,109.8,119,75.8,72
"bepA",NA,NA,NA,NA,NA,NA,NA,NA,275.7,341.1,532.2,372.1
"yfgD",NA,NA,NA,NA,NA,NA,NA,NA,364.3,295.9,319.6,237.5
"hda",NA,NA,NA,NA,NA,NA,NA,NA,371.6,391.1,234.8,182
"uraA",637.9,412.8,273.1,39.5,260.9,84.4,34.1,38.8,127.9,21,41.7,9.8
"upp",3305.3,2172.4,1001.4,250.1,653.6,1058.7,342.8,406.3,646.2,507.6,167,115.8
"purM",339.8,407,470.7,122.1,1076.9,288.7,181.5,87.4,251.8,227.2,137,61.7
"purN",837.4,832.1,473.1,336.9,1075.7,478.3,493.5,470.9,536.7,533.1,206.3,152.8
"ppk",346.6,365.6,388.5,411.4,261,241.3,428.9,626.3,222.4,420.2,333,321.6
"ppx",325.7,343.2,424.9,264.5,373.3,318.1,416.2,435.9,269.9,407.1,288.4,282.8
"pdeF",NA,NA,NA,NA,NA,NA,NA,NA,26.9,15.5,44.5,31.3
"yfgG",NA,NA,NA,NA,NA,NA,NA,NA,768.5,764.1,1775.4,1598.2
"yfgH",NA,NA,NA,NA,NA,NA,NA,NA,10.1,23.8,51.6,5.9
"yfgI",NA,NA,NA,NA,NA,NA,NA,NA,53.7,13.7,72.6,53.5
"guaA",1223.1,1246.7,797.8,145,1214,522.8,214.3,264.9,437.5,398.4,157.4,349.8
"guaB",1292,1694.2,967.7,248.4,2049.6,405.7,59.4,542.8,354.8,548.5,254.3,456.7
"xseA",729.1,413.1,357.3,93.6,622.7,487.2,440.7,765.2,275.8,256.1,148.8,357.6
"yfgJ",NA,NA,NA,NA,NA,NA,NA,NA,96.9,141.6,155.5,204.9
"der",NA,NA,NA,NA,NA,NA,NA,NA,227.7,282.8,239.3,364.5
"bamB",NA,NA,NA,NA,NA,NA,NA,NA,738.4,783.4,711.6,1251.3
"yfgM",NA,NA,NA,NA,NA,NA,NA,NA,819.2,731.6,489.2,532.6
"hisS",1323.9,2037.9,1595.8,1014.9,2079.5,1198.1,1071.5,1348.4,1351.1,1289.9,806.7,847.7
"ispG",1025,1067.1,852.1,777.5,987.5,723.1,554.1,987.7,667.1,557.9,448.4,514.8
"rodZ",1488.5,1615.7,1430.6,2636.2,1323.3,1787.1,1371.2,1844.9,1367.7,1023.1,1044.4,1366.7
"rlmN",1207.6,599.3,671.6,384.2,694.8,577.6,462,630.8,270.1,385.1,190.7,270.2
"ndk",5399.7,4263.6,9775.8,534.5,2959.4,6612.3,1172.2,1239.5,1710.5,2852.1,981,530.2
"pbpC",259.6,273.6,314.4,248.7,177.3,221.7,131.2,206,121.4,153.6,125.1,67.1
"yfhM",NA,NA,NA,NA,NA,NA,NA,NA,237.4,277,268.9,340.8
"sseA",706.7,1319.2,1100.6,3794,834.3,1662.2,1636.3,1503.7,539.1,465.9,717.9,616.3
"sseB",752.1,643.8,634.9,167.2,402.8,336.6,300.1,201.5,289.9,408.8,171.7,111.1
"pepB",1199.3,1326.1,1256.2,562.3,667.2,854.8,931,668.7,521.6,578.6,491.1,296.8
"iscX",2414.2,1726.2,1548.4,568.4,721.7,684.6,742,539.9,883.1,726.5,421.2,305.3
"fdx",1813.6,1151.6,1121,469.7,859,1037.4,1482.9,886.4,997.9,860.6,404.5,360.8
"hscA",1745.6,1490.5,1144.4,487.1,1225.2,1072.7,1137.7,686.5,1049,682.8,463.4,346.2
"hscB",792.7,437.8,408.8,394.4,445.2,156.6,454.5,720.1,460.4,405.9,399.5,362.4
"iscA",3035.4,1908.9,2286.1,5324.1,1173.3,1883,5410.8,5433.1,1517.5,1968.5,2388.6,2726.9
"iscU",NA,NA,NA,NA,NA,NA,NA,NA,903,1685.3,1923.9,2278.8
"iscS",1473.3,848.8,1076.2,2020.5,789,677.9,2365,2029.9,613.8,1169.7,1569,1330.6
"iscR",NA,NA,NA,NA,NA,NA,NA,NA,549.4,834,1245.2,1825.5
"trmJ",NA,NA,NA,NA,NA,NA,NA,NA,822.6,644.6,335.3,532.1
"suhB",1500.5,645.3,502.5,154.5,688.7,400.1,38,204,132.3,173,66.4,50.2
"yfhR",NA,NA,NA,NA,NA,NA,NA,NA,61.2,79.1,59.6,51.2
"csiE",37.3,29.4,33.4,3327.2,224.7,32.5,844.8,2483.4,134.6,303,879,1714.1
"hcaT",207.5,210.2,240.2,487,267.2,514.6,328.3,379.5,107,125.3,136.6,165.6
"hcaR",198.9,179.6,783.1,409,234.7,400.3,1601.5,1050.4,597.9,524.5,946.2,605
"hcaE",135,94.4,138.1,135.1,137.9,181,242.1,293.2,93.3,123.2,88.5,75.1
"hcaF",202.7,327.6,428.1,388.1,206.1,369.2,248.8,444.6,92.7,208.5,141.7,139.2
"hcaC",244.2,309.1,255.4,415,472.5,281.3,257.3,554,102.2,121.1,146.4,112.8
"hcaB",183.8,269.1,252.1,239,337,215,405.1,493.2,55.9,112.2,122.6,63.1
"hcaD",102.6,227.5,302.2,427.4,99,91,215.4,326.6,82.7,111.4,188.2,141.6
"yphA",64.3,113.6,337.8,2889.8,204.5,276.7,727.9,793.6,64,190.8,409.3,556.5
"yphB",143.3,176.5,326.8,745.5,202.9,414.8,717.3,977.4,94.6,211.9,228.4,250.9
"yphC",102.8,148.9,255.4,370.5,128.4,292.3,703.2,722.3,79,82.2,243.6,184.6
"yphD",138.9,140,120.6,263.9,224.3,237.9,560.5,780.8,46.5,65.3,217.1,131.4
"yphE",24.1,30.6,99.9,225.1,28.8,148.5,453.5,738.5,35.4,63.5,276.3,155.9
"yphF",143.4,166.3,330.9,1433.6,111.1,288.7,1287.5,1199.1,58.9,141.4,958.4,391.9
"yphG",229.6,246.8,218.1,607.4,64.9,68.7,542.9,728.6,79,126.4,249.4,168.2
"yphH",194.9,227.2,271.4,229.3,134.5,126,185.3,269.4,83.7,125.7,150.1,90.1
"glyA",976.7,2635.8,2675.6,655,1206.7,2013,1992.3,1101.8,924.5,1313,1368.3,471.3
"hmp",409.9,473.3,519.1,459.6,467.1,827.9,827.1,517.6,214.3,216,191.8,113.7
"glnB",625.9,977.9,750.7,673.8,1138.5,1334.8,563.2,398.7,613.8,379.2,299.3,193.4
"glrR",853.8,748.4,685.3,276.6,497.5,695.4,459.3,439.7,371.1,436.1,255.8,203.9
"qseG",556.7,603.6,597.7,476.7,600.9,617.7,653.4,859.6,382,499.7,350.5,278.5
"glrK",389.6,394.8,421,921.4,294.5,276,451.1,837.6,255.6,326.3,279.9,427.5
"purL",83.2,174,170.1,5.6,187.9,229.3,43.6,186.6,77.1,82.4,86.8,32.2
"mltF",197.6,193.3,93.4,14.8,183,194,180.3,196.8,41.7,108.4,39.6,46.1
"tadA",1628.4,850.5,504.6,265.1,467.8,636.5,545.4,619.3,278.7,452.7,241.4,234.2
"pgpC",500.3,603.2,515.7,1105.6,312.8,653.3,1033.2,860,237.8,376.5,426.3,492.3
"yfhH",362.1,430,255.3,220.4,314.6,355.6,305.6,378.2,73.7,107.4,103.5,58.4
"yfhL",1768.9,560,377.9,120.5,1733.7,435,282.6,146.6,366.7,763.8,74.3,58.6
"acpS",413.3,565.4,504.8,333.6,228.3,276.2,328.6,186.9,313.7,332.1,199.5,166.8
"pdxJ",596.3,630.5,693.1,427.1,605.5,853.8,735.1,536,305.4,315.5,287.2,164.9
"recO",305.8,271.1,167.4,87.5,198.2,167.5,364.6,309.1,162.8,198.3,95.1,57.2
"era",663.9,419.2,168.2,124.9,46.9,55.6,248.7,163,198.4,283.4,115.6,59.5
"rnc",1575.6,1084.7,604.8,596.5,681.6,631.1,621,781.9,548.3,512.1,370,328.5
"lepB",1407.8,936.2,1102.2,1075.7,1633,1620.1,1137.5,1362.4,599.7,550.5,463.2,569.8
"lepA",1157.2,810.4,773.1,335.3,951.4,771.6,589.9,649.6,528.6,730,313.5,313
"rseC",601.4,599.7,662.7,460,672.2,70,387.2,493.6,336.4,250,394.4,520.2
"rseB",635.7,502.3,706,628.5,989.4,777.7,1445.8,1965.3,483.6,545,1131.9,1042.2
"rseA",1450.5,2193.2,2101,5926.8,4071.5,2106.2,9217.8,11590.8,1094.4,1357.5,4121.5,3030.4
"rpoE",1006.8,1605.4,1485.9,4741.4,2057.8,1010.6,2963.8,5073.5,781.3,541.8,2555.9,1978.6
"nadB",309.6,231.7,270.9,162.9,407.4,172.7,361.9,333.7,111.9,217.4,125.4,86.4
"yfiC",754.5,721.5,550,190.7,712,494.9,625.6,408,397.4,692.9,128.2,80.3
"srmB",1155.4,988.3,786.4,405.9,827.1,817.9,446.2,571.5,325.5,614.8,196.4,197.8
"yfiE",202.3,250.3,249.6,210.3,240.4,201.1,308.2,255.7,97.8,114.9,113.4,74.9
"eamB",177.2,201,224.6,412.6,356.6,249.7,516.1,326.6,100.1,100.5,120.8,82.6
"grcA",657.5,2950.7,8093.1,6794.2,9320.6,6868.9,1509,537.2,258.5,215.7,797.9,300.3
"ung",510.8,775,629.6,711.7,714.2,1031.5,600.1,640.4,398.9,334.2,422.4,289.2
"yfiF",1467.7,949.2,716.5,662.4,662.6,546.3,575.8,421.4,394.6,534.2,264.6,219.3
"trxC",501.5,567.9,511.1,1200.5,345.2,469,684.3,776,249.4,192,289.2,321.6
"tapT",401.7,378.6,226.3,105.1,402.6,232.4,154.2,192.3,185,220.4,96.5,67.4
"patZ",223.9,361.4,575.8,3832.8,348.4,668.2,2455.4,3380.8,341.7,477.4,1801.1,1502
"pssA",1574.8,1819.9,1941.2,1850.6,813.3,899.6,1870.7,1973.9,759.3,904.1,1352,1024.8
"yfiM",617,274.3,482.5,280,384,527.3,780.4,504.2,197.5,170.1,165.8,294.2
"kgtP",6375,4227.6,9921.6,7788.2,5486.9,7110,7923.4,7895.7,3581.3,2381.1,3203.8,4682.6
"rrfG",0,2472.8,1092.2,4842.3,109127.7,104082.6,98965.9,113334.9,13510.2,8604,12157.7,11433.5
"rrlG",4.9,1479.3,1248.1,5723.2,40707.6,35453.6,4021.6,4293.9,9129.2,6517.4,9122.3,9055.4
"gltW",109.8,6226.7,2607.2,4929.5,123851,89788.6,71557.4,125937.6,8349,7357.3,9512.8,9412.5
"rrsG",0,0,1092.2,1351.1,9,0,0.1,4383.6,9467.4,7331.2,10552.4,9365.2
"clpB",364,324.8,556.2,997.9,976.5,311.7,565.3,892.9,156.1,505.6,279.5,343.5
"yfiH",466.8,153.4,72.4,249.8,189.5,211.6,321.4,428.1,223.8,270.6,271.5,301.4
"rluD",1325.3,937.1,823.4,1778.6,1404.6,1418.9,2267.3,2724,741.1,794.3,1215.5,1042.4
"bamD",NA,NA,NA,NA,NA,NA,NA,NA,1131.8,1398.3,896.4,507.1
"raiA",3610.7,5687.5,13900.5,27243.5,4125,16476.1,36517.2,22449.8,3634.9,2436.6,7420.6,6271.4
"pheL",179.9,112.2,286,187.7,73.6,5.2,60,97,68.9,129.3,126.4,85.7
"pheA",718.1,477.8,795.9,268.1,268.5,326.4,304.4,344.9,459.6,721.4,216.8,166
"tyrA",478.3,421.3,430.4,362.5,331.8,378.6,349.3,417.4,188,228.6,180.6,156.5
"aroF",682.6,403.9,439.3,261.4,390.1,357.3,317.2,284.2,278.7,388,190.9,145.4
"yfiL",110.1,144.6,127,803.5,95.7,176.8,492.6,298.6,52.2,72.9,267.7,265.4
"yfiR",NA,NA,NA,NA,NA,NA,NA,NA,188,150,166.6,184.6
"dgcN",294.9,253.7,193.9,155.8,170.8,287.8,308.8,30.8,136.8,181,127.7,62.3
"yfiB",301,200.9,200,45,262.3,173.7,38.5,37.9,129.9,113.1,141.6,59.5
"rplS",13715.6,7239.4,6102.5,1030.9,13095.4,6718.3,1488.9,2178.3,2628.9,2384,759.9,922.4
"trmD",16446.8,12936.1,9487.1,865.4,22234.4,12012.5,2292.8,3357.4,5380,3889.6,1422.6,1521.6
"rimM",17931.8,17381.6,12272.6,1252.9,20794.5,16387,3330.8,4708.1,8007.8,4360.2,2358.5,2432.8
"rpsP",12902.2,10417.9,6525.7,726.1,12172.1,11095,2137.1,3858.6,4025.8,2773.9,1266.4,1250
"ffh",1908.1,2167.4,1076.8,726.2,2177.5,1386,1092.5,961.6,1027.6,852.2,364.6,510.9
"ypjD",NA,NA,NA,NA,NA,NA,NA,NA,177.2,508.8,185,133.3
"grpE",3904.2,3708.7,3613.2,1785.7,4125.1,2804.9,2337.9,1611.7,1885.3,1875.5,766.2,637.5
"nadK",225.1,254.6,203.3,240.7,268.2,240.1,491,491.4,173.9,259.9,258.6,175.3
"recN",419.5,460,397.6,563.7,336.8,282.9,348.8,252.4,120.7,138.8,138.6,129.3
"bamE",3136,2567.9,2929.5,1770.4,1526.8,836.6,801.2,791.7,460.9,569.7,613.7,439.8
"yfjF",NA,NA,NA,NA,NA,NA,NA,NA,728.7,394.2,272.8,232.8
"ratA",NA,NA,NA,NA,NA,NA,NA,NA,634.8,593.4,306.2,258.2
"smpB",1209.4,1707.6,1045,525.3,1202.3,1302.4,689.8,579.2,766.8,1089.9,543.2,480.7
"ssrA",20485.3,23544.6,22025.5,24823.3,98027.8,88189.6,101720.2,98494.6,12009.1,9007.3,12595.3,12705.3
"intA",265.5,362.6,360.9,435,261.4,352.8,780.7,437.8,286.9,420.8,485.2,384.5
"yfjH",47.1,82.5,75.7,33.6,42.7,52.4,91.6,6.8,24.4,33.7,34.1,5.9
"alpA",16.1,25.2,15.7,16.4,10.1,11.1,17.2,11.2,8,8.7,11.1,5.6
"yfjI",2.5,37.4,26.7,3.6,6.4,10.3,4.2,56.6,6.7,2,12.5,3.9
"yfjJ",8.6,55.9,35.3,40.3,8.8,13.5,7.2,12.2,15.8,3.1,36.9,11.9
"abpB",92.9,93.9,84.6,114.2,153.7,106.5,99.7,84.6,95.8,83.1,123.8,134.2
"abpA",56.8,72,104.3,67.5,21.9,24.9,136.3,39.5,67.7,131.7,152.6,56.2
"yfjM",135.2,48.6,84.1,88.8,121.3,87.3,115.2,56.9,27.8,31.8,28.3,3.1
"rnlA",1208.2,971.1,1049,1627.2,877.5,769.4,853,1168.9,674,1451.4,1018.7,1122.2
"rnlB",503.1,293.2,268.6,543.2,529.1,274,382.3,630.7,255,656.2,377.2,314.3
"yfjP",73.8,126.5,76.3,261.6,96.3,99,226.9,234.3,54.3,76.6,83.7,76
"yfjQ",125.5,73.2,151.7,241,300.7,182.9,383.1,196.9,70,94.1,79.7,79.1
"yfjR",12.9,17,16.2,15.5,29.3,28.6,31.1,40.4,8.5,14.9,18.7,8.3
"yfjS",NA,NA,NA,NA,NA,NA,NA,NA,14.9,64.4,10,1.9
"yfjT",21.9,26,79.4,57.6,72.5,84.8,32.4,142.1,15.7,9.4,20,3.8
"yfjU",NA,NA,NA,NA,NA,NA,NA,NA,62.6,139.5,294.9,305.1
"yfjV",NA,NA,NA,NA,NA,NA,NA,NA,34.5,42.3,18,15.4
"yfjW",42.1,64.9,68.9,89.2,4.1,82.4,5.4,73.6,30.3,97,91.9,33.1
"yfjX",232.3,185,191.6,200.5,330.8,406.3,259.2,384.1,70.9,55.6,77.3,65.2
"yfjY",63.6,39.2,98.3,96,264.4,39.3,227.3,298.4,16,67.8,81.3,29
"yfjZ",112.1,67.6,110.6,38.4,84.7,78.7,107.4,131.4,43.8,30.1,24.7,23.7
"ypjF",11.4,59.4,6.4,6.6,56.9,13.3,19.3,62.9,2.7,4.6,7.6,1.6
"ypjA",121.6,122.9,74.5,166.9,189,317.4,221.9,281.3,67.8,153.6,152.7,157.7
"pinH",NA,NA,NA,NA,NA,NA,NA,NA,8.9,4.8,7.9,5.2
"ypjB",NA,NA,NA,NA,NA,NA,NA,NA,5.7,30.4,1.5,0.9
"ypjC",NA,NA,NA,NA,NA,NA,NA,NA,6.8,35.8,10.9,4.6
"ileY",1126.9,783.7,618.1,569.9,1580.2,1719.5,2498.3,1443.8,140.4,124.3,279.8,326
"glaH",NA,NA,NA,NA,NA,NA,NA,NA,41.9,612.4,394.4,584.8
"lhgD",191.2,246.7,376.6,5138.6,83.1,523.2,1262.8,2786.3,102.2,1051.2,921.5,1416.9
"gabD",20.5,28.4,345.8,2358.6,140.4,320.5,685.9,2025.7,39.9,711.8,483.3,662.2
"gabT",134.3,266.4,486.6,3130.1,144.3,759.2,993,1824.3,89.9,1056.3,544.6,728.9
"gabP",8.5,13.4,105.7,683.9,44.5,11.1,130.3,328.7,5.3,329.1,187.4,158.9
"glaR",742.3,597.7,866.5,2057.2,739.7,938.3,2378.4,1964.5,471.6,903.1,625,712.7
"kbp",181.6,243,530.8,12684.6,120.1,900.3,6778.9,7396.9,183.7,501.1,2810.6,2611.7
"yqaE",NA,NA,NA,NA,NA,NA,NA,NA,159.7,239.5,537.1,645.2
"ygaV",NA,NA,NA,NA,NA,NA,NA,NA,201.6,144.5,132.6,151.4
"ygaP",139.8,57.1,137.7,136.6,191.2,74.9,16.2,117.8,61.8,69.5,67.5,51.2
"stpA",730.9,491.9,329.4,118.9,220.4,315.2,206.8,214,138.6,123.8,95.9,77
"alaE",NA,NA,NA,NA,NA,NA,NA,NA,60.9,217,207,283.8
"ygaC",92.8,68.2,68.9,371.8,20.3,132.3,137.2,150,80.5,58.3,117.1,138.1
"ygaM",379.2,690.7,1422.5,22456.6,577.8,3453.3,13379.6,14922,331.8,896.7,3263.7,4006.8
"nrdH",373.2,187.4,214.5,986.9,307.3,150.9,520.4,2337.7,497.4,305.6,468.1,1135.1
"nrdI",234.6,129.2,145.4,443.2,262.3,72,361.9,733.7,281.2,98.6,180.7,469
"nrdE",18.7,13.2,8.7,19.9,25.3,12.6,41.6,278.8,7.4,31.3,74,166.9
"nrdF",185.9,91.9,88.7,198.7,132.6,79.2,171.9,302.8,90.9,72.5,107,146
"proV",960.8,243.2,459.7,123.5,648.8,295.9,262.5,278.1,1453.2,771.1,131.1,75.4
"proW",942.2,58,451.3,49.5,242.7,61,37.2,30.7,1146.2,928.6,109.5,23.2
"proX",1133.8,545.2,1670.6,288,535.3,965.5,114.2,333.6,1311.2,1451.2,376.8,120.6
"ygaY",NA,NA,NA,NA,NA,NA,NA,NA,70,104.3,53.4,33.7
"ygaZ",NA,NA,NA,NA,NA,NA,NA,NA,519.1,210.6,144.4,53.1
"ygaH",811.3,798,547.8,177.9,985.1,795.6,449.6,350.4,973.2,483.5,269.5,127.1
"mprA",2626,1852.4,1840.3,386.8,2148.7,1778.6,729.9,579.3,1169.6,858.7,416.9,206.2
"emrA",398,184.1,329.3,94.5,208.9,42.8,22,28.9,146.9,118.2,68.3,59.1
"emrB",185.2,12.8,86.4,103.3,329.2,242.7,65.9,293.8,79.7,47.8,34.5,30.9
"luxS",1130.9,1616.2,1498.5,3053.2,911.4,1302,2363,3153.3,452.1,765.9,1340.1,1337.6
"gshA",1947.3,1843.6,1864.9,2795.1,1239.8,2060.7,3285.4,3957.5,1055.4,1474.1,1525.9,1459.2
"yqaA",NA,NA,NA,NA,NA,NA,NA,NA,394.5,485,310.6,276.4
"yqaB",578,433.6,327.2,375.1,501.1,293.8,656.9,871.2,214.4,215.5,124.1,96.9
"argQ",13099.2,6247.1,4177.2,1521.8,20162.3,9030.5,3579,1742.6,2019.6,1083.6,330.7,369.1
"argZ",14863.3,6025.2,4037.7,1264.4,21332.3,8587.9,4325.6,2680.8,2148.8,1041,329.6,309.3
"argV",13248.1,6214.7,3897,1313,19498,8122.4,2750.8,1567.4,1589,993.7,327.9,380.4
"serV",15863.6,13581,15778.5,15663.4,26273.6,17265.6,21422.8,10801,1852,787.9,1323.8,1386.5
"csrA",6038.1,5295.3,6842.2,20332.2,5855,5123,8710,8636.5,2299.9,3172,5288.1,5040.8
"alaS",5686.6,5473.5,5751.2,2620.3,8120.4,7259,3540.6,2510.5,3427.4,3355.2,1965.4,1280.3
"recX",205.8,236.7,149.6,172.3,166.9,214.7,108.1,53.5,87.1,91.2,69.1,63.8
"recA",2631.4,3463.7,3843.1,2561.5,2682.3,2611.6,1557.3,1481.3,947,881.2,837.5,845.2
"pncC",622.3,1148.7,609.3,486.7,461.8,768,586.7,610.2,339.5,254.5,181.7,153
"mltB",782.4,809.9,694.8,444.4,825.4,447.9,594.1,800.6,438.5,574.1,377.2,321.5
"srlA",176.9,637.7,633,479.3,788.5,1042.2,639,331.7,1393.9,770.3,530.2,187.9
"srlE",15,195.9,215.9,66.4,207.4,36.2,36.7,27.6,521.7,306.9,148.7,45
"srlB",86.8,480.6,334.1,159.7,647.7,1016.7,792.6,535,779.9,438.4,204.3,104.5
"srlD",135.6,841.5,414.2,251.7,701.9,537.5,602.3,275.8,676.7,462.1,179.2,75
"gutM",39.2,110,90.9,95.1,134.5,144.8,56.3,31.7,225.2,171.5,70.4,26.3
"srlR",114.3,294.2,285.8,287,160.3,330.8,100.5,224.8,201.7,193.7,210.5,77.1
"gutQ",81.7,190.6,284,168.5,392.3,511.8,416.5,252.5,99.2,87.2,142.5,63.4
"norR",298.3,387.5,233.5,297.6,165.4,538.8,498.1,619.8,142.7,161.1,135.3,107.1
"norV",NA,NA,NA,NA,NA,NA,NA,NA,19.4,21.4,34.1,53.3
"norW",30.2,28.1,31.1,40.3,31.2,27.9,22.8,37.5,16.3,11,51.5,10.5
"hypF",206.2,229.7,274.2,197.5,258.6,369.1,430.8,247.9,82.2,100.2,102.3,78.5
"hydN",194.2,272.3,270.4,219.1,260,214.5,296.2,352.9,108.5,109.5,80.1,59.3
"ascG",93.8,293.8,328.9,169.6,106.6,119.8,128.8,359.5,201.3,181.4,115.2,93.7
"ascF",139.5,215.4,135.4,292.6,543.9,302.4,349.6,493.9,78.6,125.8,134,129
"ascB",80.5,138.8,100.9,382.3,184.4,335.9,362,459.1,57.3,110.2,98.3,98
"hycI",235.6,430.9,351.2,869.2,363.2,154.8,288,531.2,160.4,171.4,279.5,266.7
"hycH",316.7,187.1,308,400.4,113.3,466.6,554.5,497.5,149.4,115.7,150.3,168.8
"hycG",175.7,256.2,192.2,265.5,195.3,256.1,411.6,631.1,97.9,85.7,102.2,78.4
"hycF",225.4,196.2,204.3,191.2,277.7,305.1,191.5,277.7,82.5,100.6,98.4,46.2
"hycE",48.8,146.3,60.7,89.4,191.8,189.7,269.3,163.2,72.9,38.3,52.3,43.3
"hycD",197.5,250.7,158.8,223.7,311.1,293.4,306.7,466.1,85.5,81.2,101.2,49.7
"hycC",146.1,159,111.5,68.6,203.4,237.9,178.5,129,69.7,58.4,45.5,41.3
"hycB",214.9,257.8,146.1,97.3,75.1,40.8,129,109.3,113.7,59.7,43.9,36.4
"hycA",16.1,53.6,40.8,9.8,124.5,85.7,135.7,132,24.7,5.3,12.1,12.3
"hypA",150.5,232.7,216.3,188,378.1,665.3,340.6,414.9,124.6,170.2,135.8,95.6
"hypB",91.3,122.3,152.6,65.8,236.4,309.3,43.2,137.3,78.6,120.5,113.7,74.2
"hypC",324.9,280.6,311.9,196.9,358.2,477.1,92.9,116.5,74.6,161.3,189.1,87.4
"hypD",218.9,267.6,275.5,755.6,368.7,338,662.5,845.4,148.9,239.2,267.5,219.6
"hypE",392.2,409.4,284,523.1,476.5,540.4,710.4,781,116.8,250.4,219,194.3
"fhlA",436.4,272.5,429.1,487.6,506.1,319.3,572.6,696.8,149.8,165.4,205.3,231.5
"ygbA",235.2,384.3,321.9,449.2,392.2,542,414.3,497.2,98.4,96,103.2,100.5
"mutS",472.7,806.8,628.8,288.9,493.2,521.2,428.9,465.4,230.7,455.4,179.9,112.5
"pphB",141,159.5,100.4,74.5,68.4,113.9,36.2,27.9,19.5,34.1,48,22.7
"ygbI",325.8,423.6,768.3,732.8,414.8,871.1,913.1,642.2,241.1,326.1,352.9,305.5
"ygbJ",NA,NA,NA,NA,NA,NA,NA,NA,125,89.5,121,75.5
"ygbK",NA,NA,NA,NA,NA,NA,NA,NA,48.8,66.3,101.8,40.5
"ygbL",214.7,293.3,228.6,423.4,492.4,493.4,315,524.4,178.9,100,170.5,103.8
"ygbM",118.7,137.6,143.8,142.1,193.2,124.5,251.3,257.3,78.3,70.6,89.7,60.7
"ygbN",NA,NA,NA,NA,NA,NA,NA,NA,85.7,107.1,82.8,90.6
